NAME	TITLE	SCORE	
PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11 [Source:HGNC Symbol;Acc:HGNC:9285]	0.26673904	
GTPBP1	GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669]	0.26640016	
LST1	leukocyte specific transcript 1 [Source:HGNC Symbol;Acc:HGNC:14189]	0.266398	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	0.26627883	
NIPA2	NIPA magnesium transporter 2 [Source:HGNC Symbol;Acc:HGNC:17044]	0.26626274	
MBD2	methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]	0.26616547	
HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	0.26596266	
LRIG1	leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360]	0.2656148	
POLR2L	RNA polymerase II, I and III subunit L [Source:HGNC Symbol;Acc:HGNC:9199]	0.26558825	
AMZ2	archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]	0.265436	
ITGB7	integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]	0.2653802	
GARS1	glycyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4162]	0.26522598	
AGFG2	ArfGAP with FG repeats 2 [Source:HGNC Symbol;Acc:HGNC:5177]	0.26509786	
ARL2BP	ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]	0.26503146	
EIF3L	eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]	0.26487634	
H2AC4	H2A clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4734]	0.26480037	
TANK	TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]	0.2647725	
SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]	0.26448107	
PSMB8	proteasome 20S subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]	0.26429534	
PRDX5	peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355]	0.26428086	
CEP85	centrosomal protein 85 [Source:HGNC Symbol;Acc:HGNC:25309]	0.26421973	
H4C13	H4 clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4791]	0.26418826	
ZBTB38	zinc finger and BTB domain containing 38 [Source:HGNC Symbol;Acc:HGNC:26636]	0.26416114	
PNRC1	proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]	0.26409015	
SH2B1	SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]	0.2640539	
ZC3H12A	zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]	0.26393807	
INPP5D	inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]	0.26375654	
COPS4	COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]	0.26350138	
AFG3L1P	AFG3 like matrix AAA peptidase subunit 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:314]	0.26320124	
CERS2	ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]	0.2631655	
POLA2	DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]	0.26313958	
SLC17A8	solute carrier family 17 member 8 [Source:HGNC Symbol;Acc:HGNC:20151]	0.2626227	
EXO1	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]	0.26246622	
CDT1	chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]	0.26246372	
PSMD14	proteasome 26S subunit, non-ATPase 14 [Source:HGNC Symbol;Acc:HGNC:16889]	0.26242456	
IZUMO1R	IZUMO1 receptor, JUNO [Source:HGNC Symbol;Acc:HGNC:32565]	0.2613156	
TDP2	tyrosyl-DNA phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:17768]	0.26119107	
STK19	serine/threonine kinase 19 [Source:HGNC Symbol;Acc:HGNC:11398]	0.26059765	
FANCD2	FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585]	0.26054466	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	0.2604896	
TROAP	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]	0.26008612	
RAP1B	RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]	0.26007396	
RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	0.2596093	
ACOT11	acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]	0.2591983	
NCALD	neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]	0.25908285	
CDC5L	cell division cycle 5 like [Source:HGNC Symbol;Acc:HGNC:1743]	0.25898933	
ADAM8	ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]	0.25893676	
GOLT1B	golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]	0.25848442	
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	0.25841734	
DSCC1	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]	0.25830778	
GATAD1	GATA zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29941]	0.258287	
FBXW8	F-box and WD repeat domain containing 8 [Source:HGNC Symbol;Acc:HGNC:13597]	0.25812426	
SNHG3	small nucleolar RNA host gene 3 [Source:HGNC Symbol;Acc:HGNC:10118]	0.2577355	
UCHL5	ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]	0.25762922	
RPL37	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	0.25755417	
TIMELESS	timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]	0.2575087	
RMI2	RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349]	0.2573483	
MRPS23	mitochondrial ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:14509]	0.25696832	
PAM16	presequence translocase associated motor 16 [Source:HGNC Symbol;Acc:HGNC:29679]	0.25683844	
HSPA14	heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]	0.25676152	
CACNA1S	calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]	0.25675002	
DOK1	docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]	0.25668296	
GABARAPL2	GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]	0.25663108	
ELDR	EGFR long non-coding downstream RNA [Source:HGNC Symbol;Acc:HGNC:49511]	0.2565631	
HAUS3	HAUS augmin like complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28719]	0.25631493	
SLC25A11	solute carrier family 25 member 11 [Source:HGNC Symbol;Acc:HGNC:10981]	0.2560855	
SMAP1	small ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:19651]	0.2560802	
GCAT	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]	0.25604543	
COPB2	COPI coat complex subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:2232]	0.25602564	
SUMO1	small ubiquitin like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]	0.25563285	
PKMYT1	protein kinase, membrane associated tyrosine/threonine 1 [Source:HGNC Symbol;Acc:HGNC:29650]	0.2552725	
CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	0.25526816	
YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	0.25510895	
BTBD19	BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]	0.254991	
H2BC9	H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755]	0.2549893	
POLD1	DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]	0.25462493	
RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	0.25459757	
TSTD3	thiosulfate sulfurtransferase like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:40910]	0.25443804	
MED8	mediator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:19971]	0.25439778	
TRIR	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	0.25403976	
CORO7	coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]	0.2537914	
KLF4	KLF transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	0.25366622	
MED10	mediator complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:28760]	0.25351992	
CEP89	centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907]	0.2527395	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	0.25257874	
SLC24A5	solute carrier family 24 member 5 [Source:HGNC Symbol;Acc:HGNC:20611]	0.25247934	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.25239292	
EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	0.2522352	
HNRNPR	heterogeneous nuclear ribonucleoprotein R [Source:HGNC Symbol;Acc:HGNC:5047]	0.25199068	
FANCA	FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]	0.25198174	
TRAF3	TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]	0.2519217	
KDELR1	KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	0.25181368	
UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:48955]	0.25126627	
NF1	neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]	0.25113913	
PSMA5	proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]	0.2508451	
VCL	vinculin [Source:HGNC Symbol;Acc:HGNC:12665]	0.25067624	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.25022945	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	0.25016868	
DEGS1	delta 4-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]	0.25016007	
PLIN2	perilipin 2 [Source:HGNC Symbol;Acc:HGNC:248]	0.2501598	
IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:5385]	0.25005487	
RPS12	ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]	0.25003058	
INPP5A	inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]	-0.25004563	
NAMPT	nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]	-0.25015926	
RPTOR	regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]	-0.25018534	
SASH3	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]	-0.2502363	
BCLAF1	BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]	-0.25071457	
TMEM175	transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709]	-0.25081846	
TAPBPL	TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683]	-0.25085008	
GPCPD1	glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957]	-0.2517178	
DGUOK	deoxyguanosine kinase [Source:HGNC Symbol;Acc:HGNC:2858]	-0.25193116	
DHX40	DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]	-0.2519858	
MXD4	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	-0.25241148	
ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]	-0.25304914	
PKD1	polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]	-0.2533313	
NFKBIZ	NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]	-0.25372195	
KIZ	kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]	-0.25406978	
LATS2	large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]	-0.25437006	
DOP1B	DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]	-0.25492162	
PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	-0.25496116	
TSNAX	translin associated factor X [Source:HGNC Symbol;Acc:HGNC:12380]	-0.2552445	
DUSP7	dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073]	-0.2553652	
SLTM	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	-0.25539997	
OSBPL8	oxysterol binding protein like 8 [Source:HGNC Symbol;Acc:HGNC:16396]	-0.25578904	
ZBTB9	zinc finger and BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28323]	-0.25612575	
MTIF2	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	-0.2572971	
SLC25A36	solute carrier family 25 member 36 [Source:HGNC Symbol;Acc:HGNC:25554]	-0.25790977	
BCL6	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]	-0.25807315	
CTSO	cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]	-0.2582097	
FAM222B	family with sequence similarity 222 member B [Source:HGNC Symbol;Acc:HGNC:25563]	-0.25835326	
DNAJB4	DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886]	-0.25843617	
CLUAP1	clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]	-0.25853047	
CPSF3	cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326]	-0.2586599	
ZNF169	zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]	-0.25887206	
PWWP2A	PWWP domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29406]	-0.25889868	
ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:15853]	-0.25902447	
ZNF182	zinc finger protein 182 [Source:HGNC Symbol;Acc:HGNC:13001]	-0.2591747	
FAM53A	family with sequence similarity 53 member A [Source:HGNC Symbol;Acc:HGNC:31860]	-0.25920942	
NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]	-0.25940084	
MCU	mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526]	-0.25944763	
GPATCH2L	G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]	-0.25971544	
SLC39A10	solute carrier family 39 member 10 [Source:HGNC Symbol;Acc:HGNC:20861]	-0.2597385	
ADNP	activity dependent neuroprotector homeobox [Source:HGNC Symbol;Acc:HGNC:15766]	-0.25978258	
SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	-0.25985378	
PIM2	Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]	-0.25995034	
TK2	thymidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:11831]	-0.26019305	
PCF11	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]	-0.2607052	
UBR4	ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]	-0.26122183	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	-0.2613771	
SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	-0.2614739	
PRKCZ	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	-0.26221922	
GTDC1	glycosyltransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20887]	-0.26245493	
KLHL20	kelch like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056]	-0.26261556	
RLIM	ring finger protein, LIM domain interacting [Source:HGNC Symbol;Acc:HGNC:13429]	-0.26291135	
RAB5B	RAB5B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9784]	-0.26315826	
UGGT1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]	-0.26338926	
TRRAP	transformation/transcription domain associated protein [Source:HGNC Symbol;Acc:HGNC:12347]	-0.26342395	
SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	-0.2636104	
SLC10A7	solute carrier family 10 member 7 [Source:HGNC Symbol;Acc:HGNC:23088]	-0.2638916	
RNF2	ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]	-0.2639384	
C18orf25	chromosome 18 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:28172]	-0.26418805	
TMEM87A	transmembrane protein 87A [Source:HGNC Symbol;Acc:HGNC:24522]	-0.26435232	
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	-0.2643785	
HYCC2	hyccin PI4KA lipid kinase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28593]	-0.26440954	
SFI1	SFI1 centrin binding protein [Source:HGNC Symbol;Acc:HGNC:29064]	-0.26471448	
LSM14A	LSM14A mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489]	-0.2647831	
SLC17A9	solute carrier family 17 member 9 [Source:HGNC Symbol;Acc:HGNC:16192]	-0.2650157	
CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]	-0.26508126	
RAB11FIP4	RAB11 family interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30267]	-0.26514268	
EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]	-0.26516396	
UBXN4	UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]	-0.265314	
KIAA0319L	KIAA0319 like [Source:HGNC Symbol;Acc:HGNC:30071]	-0.265316	
TBC1D23	TBC1 domain family member 23 [Source:HGNC Symbol;Acc:HGNC:25622]	-0.26538163	
POC1B	POC1 centriolar protein B [Source:HGNC Symbol;Acc:HGNC:30836]	-0.2655845	
MTR	5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]	-0.2657438	
MAML3	mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]	-0.26629874	
TRAF3IP2	TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]	-0.2669431	
MLH3	mutL homolog 3 [Source:HGNC Symbol;Acc:HGNC:7128]	-0.26745525	
EFL1	elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789]	-0.2677225	
RALGAPA1	Ral GTPase activating protein catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:17770]	-0.26808012	
TMEM87B	transmembrane protein 87B [Source:HGNC Symbol;Acc:HGNC:25913]	-0.2681034	
NCK1	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]	-0.26817277	
ZNF274	zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]	-0.26822406	
HDGFL3	HDGF like 3 [Source:HGNC Symbol;Acc:HGNC:24937]	-0.26838148	
SEC24C	SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]	-0.2688008	
TENT4B	terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]	-0.2688226	
SMAP2	small ArfGAP2 [Source:HGNC Symbol;Acc:HGNC:25082]	-0.26905602	
NIN	ninein [Source:HGNC Symbol;Acc:HGNC:14906]	-0.2693737	
WBP1L	WW domain binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:23510]	-0.26944613	
ZBTB37	zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365]	-0.26950243	
RAB11FIP2	RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152]	-0.26967198	
XYLT2	xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]	-0.27005374	
TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	-0.2701049	
FCHO2	FCH and mu domain containing endocytic adaptor 2 [Source:HGNC Symbol;Acc:HGNC:25180]	-0.27041906	
USP45	ubiquitin specific peptidase 45 [Source:HGNC Symbol;Acc:HGNC:20080]	-0.2707115	
GPATCH4	G-patch domain containing 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:25982]	-0.27097988	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	-0.27106014	
PAPOLG	poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]	-0.2712034	
KANTR	KANTR integral membrane protein [Source:HGNC Symbol;Acc:HGNC:49510]	-0.27158633	
CD8B	CD8b molecule [Source:HGNC Symbol;Acc:HGNC:1707]	-0.2717886	
PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]	-0.27184016	
MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]	-0.27255765	
CCSER2	coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]	-0.27276862	
NME7	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]	-0.27305123	
DNAJC7	DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392]	-0.27309653	
KIF3B	kinesin family member 3B [Source:HGNC Symbol;Acc:HGNC:6320]	-0.2732249	
ORC5	origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]	-0.27337018	
AZI2	5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]	-0.27340832	
IP6K1	inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]	-0.2734273	
CCNT2	cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]	-0.27379084	
MAP2K5	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]	-0.27380192	
OSBPL9	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]	-0.2738479	
UBE4B	ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]	-0.27387244	
METTL16	methyltransferase 16, N6-methyladenosine [Source:HGNC Symbol;Acc:HGNC:28484]	-0.2743664	
CASD1	CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]	-0.27452242	
UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]	-0.27506796	
DRAM2	DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769]	-0.27538702	
LRCH3	leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]	-0.27544433	
RAB10	RAB10, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9759]	-0.27545723	
ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]	-0.27551952	
USP6NL	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]	-0.27602887	
NUP210	nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]	-0.2763479	
XPO7	exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]	-0.27647597	
PRPF39	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]	-0.27710897	
XPNPEP3	X-prolyl aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:28052]	-0.27776197	
VPS41	VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]	-0.27783924	
TRPM7	transient receptor potential cation channel subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:17994]	-0.27809602	
HDAC4	histone deacetylase 4 [Source:HGNC Symbol;Acc:HGNC:14063]	-0.27822018	
TUG1	taurine up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:26066]	-0.27824983	
FEZ2	fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]	-0.27830687	
ATXN3	ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]	-0.27856514	
RSF1	remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]	-0.2791056	
ZNF609	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	-0.27936023	
PTBP2	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	-0.2793956	
PRKCA	protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]	-0.2799083	
DCAF8	DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]	-0.28066698	
PDE6H	phosphodiesterase 6H [Source:HGNC Symbol;Acc:HGNC:8790]	-0.28071618	
CNP	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]	-0.2813365	
KLHL2	kelch like family member 2 [Source:HGNC Symbol;Acc:HGNC:6353]	-0.2813465	
HSPE1	heat shock protein family E (Hsp10) member 1 [Source:HGNC Symbol;Acc:HGNC:5269]	-0.28149512	
PPTC7	protein phosphatase targeting COQ7 [Source:HGNC Symbol;Acc:HGNC:30695]	-0.28159326	
IDH2	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	-0.2822933	
JUN	Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]	-0.2828923	
SIL1	SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]	-0.28347412	
PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma [Source:HGNC Symbol;Acc:HGNC:9311]	-0.28350025	
GPATCH8	G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]	-0.28410187	
CLK1	CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]	-0.28424555	
TTLL3	tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]	-0.28526333	
SETD4	SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]	-0.28558123	
ANKMY2	ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]	-0.28581366	
ZNF260	zinc finger protein 260 [Source:HGNC Symbol;Acc:HGNC:13499]	-0.2858212	
TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	-0.2858547	
SMG9	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763]	-0.28640693	
TMCO4	transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393]	-0.28667817	
CNST	consortin, connexin sorting protein [Source:HGNC Symbol;Acc:HGNC:26486]	-0.28730026	
ITGB3	integrin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6156]	-0.28735754	
TMEM161B	transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]	-0.28752404	
PLCG1	phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065]	-0.2875705	
