p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ifit1	7.32384039224363e-94	-1.22563934156033	0.043	0.262	2.36450187063586e-89
Dzip1	1.02713778450322e-93	-0.697999955169124	0.024	0.225	3.31611433726864e-89
Dhrs3	1.10032280056924e-93	0.47778427967958	0.247	0.008	3.55239216163779e-89
Lamp2	2.02678968578285e-93	0.465268799115548	0.516	0.148	6.54349050054992e-89
Vamp5	2.73466358971215e-93	0.439036382188901	0.354	0.059	8.82886139938568e-89
March3	2.88064121889937e-93	0.716772567300444	0.319	0.043	9.30015017521661e-89
Stk4	4.05532658552167e-93	-0.672034602319715	0.856	0.876	1.30926218813567e-88
Hcls1	5.43328575497345e-93	0.510572380662567	0.735	0.291	1.75413630599318e-88
Ern1	6.49968474385304e-93	0.537821300772452	0.333	0.05	2.09842321955295e-88
Coro2a	1.11142537652157e-92	0.6108762297634	0.356	0.063	3.58823682809989e-88
Jarid2	1.71291097807959e-92	0.798321617240674	0.911	0.638	5.53013309272996e-88
Akt1	2.39069499096067e-92	0.310124524441461	0.408	0.083	7.71835877831652e-88
Phlpp1	3.50602351085357e-92	0.782924717853285	0.464	0.131	1.13191969047908e-87
Pgls	4.16509769684283e-92	0.433472145120494	0.661	0.227	1.34470179142571e-87
Slfn8	4.78022383982593e-92	-1.05525393886073	0.158	0.399	1.5432952666878e-87
Patj	5.01932226284741e-92	-1.07916322451261	0.234	0.476	1.62048819256029e-87
Clic4	5.58182041674368e-92	0.523800662854272	0.317	0.042	1.8020907215457e-87
P2ry10	8.23672626447448e-92	0.570854960775727	0.682	0.272	2.65922707448559e-87
Lnx2	9.77962928604021e-92	0.476617368197747	0.515	0.148	3.15735331499808e-87
Psmd8	1.11594971987895e-91	0.482784510201668	0.728	0.282	3.60284367062921e-87
Col4a3bp	1.22907639845572e-91	0.681952974558612	0.798	0.402	3.96807315241431e-87
Utrn	2.50636799447394e-91	-0.597160290803531	0.944	0.967	8.0918090701591e-87
Hmox2	3.54691224384799e-91	0.487342162797027	0.67	0.253	1.14512061792632e-86
Rnf213	3.7499447309372e-91	-1.5692544111835	0.264	0.482	1.21066965638308e-86
Ubr5	4.71555467410269e-91	0.573805061458378	0.799	0.38	1.52241682653405e-86
P4hb	4.78465441351967e-91	0.388431636812074	0.548	0.161	1.54472567740482e-86
Il1r1	5.13850690635693e-91	0.731865535045342	0.247	0.011	1.65896695471733e-86
Mlf2	9.6861947916446e-91	0.352048271172932	0.493	0.129	3.12718798848246e-86
Ifit3	1.21046119431192e-90	-0.970212106811481	0.017	0.205	3.90797396583604e-86
Uqcr10	1.394144552602e-90	0.582404172375749	0.821	0.412	4.50099568807557e-86
Jak1	1.49351865495731e-90	-0.612278829898236	0.947	0.944	4.82182497752967e-86
Ppp2r2d	1.50646078434001e-90	0.382631169986168	0.536	0.156	4.86360864224171e-86
Csnk1d	1.59249554350845e-90	0.43691521897966	0.643	0.225	5.14137186221704e-86
Clic1	1.87591301888659e-90	0.522816353455739	0.933	0.654	6.05638518147535e-86
Gna15	2.56227610010955e-90	0.43432838727514	0.243	0.009	8.27230838920369e-86
Plk3	3.30934592290254e-90	0.399033401300125	0.319	0.045	1.06842233120908e-85
Chpt1	3.54237983816332e-90	0.440228910901335	0.295	0.033	1.14365733075103e-85
Mettl26	3.8245176862564e-90	0.357005933492082	0.494	0.134	1.23474553500788e-85
Dctn4	3.92690258288875e-90	0.402540189587906	0.603	0.202	1.26780049888563e-85
Tmem258	4.43755070772668e-90	0.465149509923346	0.688	0.256	1.43266324598956e-85
Sipa1l1	4.46820591861649e-90	-0.882680410573388	0.525	0.685	1.44256028082534e-85
Plekha2	4.80443718717874e-90	0.550597550721237	0.72	0.304	1.55111254588066e-85
Josd1	5.1904122982607e-90	0.40678608201593	0.397	0.083	1.67572461049347e-85
Cd83	6.05719072948134e-90	0.84149425607105	0.238	0.008	1.95556402701305e-85
Cks2	8.30213785381851e-90	0.353661238843971	0.425	0.095	2.68034520610531e-85
Ap2s1	1.32735615307263e-89	0.43813826995037	0.661	0.235	4.28536934019499e-85
Ufc1	1.36699431447816e-89	0.401544532041515	0.558	0.172	4.41334114429274e-85
Ap3s1	1.60873195791119e-89	0.541186983486743	0.705	0.284	5.19379112611628e-85
Cyth3	1.6457672277657e-89	0.495532577303042	0.386	0.081	5.31335949484155e-85
Arl6ip1	1.71076268334276e-89	0.598877793701087	0.938	0.654	5.52319732317209e-85
Itm2c	2.00883585585162e-89	0.433238519441554	0.511	0.146	6.48552656061696e-85
Sigirr	2.02982250516868e-89	0.358828157269847	0.424	0.097	6.55328195793707e-85
Soat1	2.17980963073146e-89	0.359398477864893	0.452	0.112	7.03751539281651e-85
2610204G07Rik	2.88054958215239e-89	0.542952865463723	0.276	0.025	9.29985432597899e-85
Sh3bgrl	3.19652906069181e-89	0.43078666944199	0.466	0.125	1.03199940724435e-84
Thada	3.24241327650957e-89	-0.991963406774369	0.611	0.726	1.04681312632112e-84
Tmsb4x	3.66120303622012e-89	0.436047189141562	1	1	1.18201940024367e-84
Sh3bgrl3	6.24570607120253e-89	0.572066112449335	0.944	0.691	2.01642620508774e-84
Ntrk3	6.70346271924482e-89	0.878014068108787	0.491	0.159	2.16421293890819e-84
Mpp7	6.85616349024988e-89	0.991656020811756	0.552	0.22	2.21351238282717e-84
Gabarap	8.28981393563024e-89	0.523588762600527	0.853	0.426	2.67636642911822e-84
Fam78a	1.14947425972853e-88	-1.02145114313985	0.246	0.462	3.71107764753357e-84
Gldc	1.34296630919151e-88	0.500467547527415	0.228	0.004	4.33576672922479e-84
Sh2d1a	2.09343658025807e-88	0.697537589801133	0.744	0.353	6.75865999936319e-84
Gtf2ird1	2.7599427497085e-88	0.425367160274267	0.364	0.069	8.91047516743391e-84
Mical1	4.37990143457332e-88	0.338743048475002	0.346	0.059	1.414051178152e-83
Tcf4	4.70558079159549e-88	0.502854791215277	0.299	0.038	1.5191967585666e-83
Klhdc2	5.05559255972757e-88	0.398972644403234	0.417	0.096	1.63219805790805e-83
Gpr18	5.71539189430831e-88	-0.9541711185226	0.196	0.427	1.84521427307744e-83
Arntl	5.74787100206429e-88	0.467555349686934	0.615	0.217	1.85570015301645e-83
Mrpl52	8.44690642264647e-88	0.516472479182837	0.781	0.345	2.72708373855141e-83
Matk	8.78219001393747e-88	0.434494812297178	0.283	0.03	2.83533004599971e-83
Ssh1	1.45535638583797e-87	0.316719172731275	0.348	0.06	4.6986180916779e-83
Btg2	2.01661495277101e-87	0.685368235226377	0.937	0.674	6.51064137502121e-83
Abhd12	2.19097668930351e-87	0.439034229973155	0.509	0.152	7.07356824141637e-83
Lta	2.32736107519504e-87	0.663208308860498	0.418	0.105	7.51388523126719e-83
Atp6v0c	3.9926872484389e-87	0.486885759267845	0.752	0.311	1.2890390781585e-82
B9d2	5.59792709380452e-87	0.350231179235511	0.337	0.056	1.80729076223479e-82
Marcksl1	9.1792622567978e-87	0.478128641749911	0.258	0.019	2.96352481960717e-82
Fam162a	1.3189364813051e-86	0.603943399847575	0.621	0.244	4.2581864298935e-82
Pkm	1.70786587155327e-86	0.586674864808479	0.874	0.532	5.51384496630974e-82
Tcf20	1.83030029018775e-86	-0.831610102204432	0.732	0.776	5.90912448687114e-82
Midn	2.44745696306869e-86	0.45265817393898	0.554	0.18	7.90161480526726e-82
Fbxw8	3.25186460170079e-86	0.330554178743621	0.264	0.022	1.0498644866591e-81
Stk38l	3.67208389098791e-86	0.427299776855288	0.393	0.087	1.18553228420545e-81
Slc25a4	4.61249771310013e-86	0.49097915923031	0.657	0.259	1.48914488667438e-81
Cplane1	5.22322579403391e-86	0.462612338152937	0.53	0.166	1.68631844760385e-81
Dynlt3	5.39523397803766e-86	0.31570161964884	0.315	0.046	1.74185128980946e-81
Carnmt1	1.03555498521536e-85	0.473684238754479	0.525	0.164	3.34328926976779e-81
Smc6	1.34165056883829e-85	-0.926228368111106	0.664	0.708	4.33151886149442e-81
Lamtor4	1.35804527174956e-85	0.392478708924487	0.589	0.193	4.38444915984345e-81
Far1	1.76311823443978e-85	0.386792056514215	0.535	0.164	5.69222721988884e-81
Gpr160	4.01959079142722e-85	0.463625016925164	0.248	0.017	1.29772488701228e-80
Apaf1	4.02541222195452e-85	0.477712491910471	0.48	0.139	1.29960433585802e-80
Pik3cd	4.39412445663616e-85	-0.959428997275381	0.594	0.669	1.41864308082499e-80
Gpr132	4.40469717930922e-85	0.647556104864066	0.817	0.448	1.42205648433998e-80
Sat1	5.45981799742378e-85	0.56504065615073	0.751	0.336	1.76270224046827e-80
Gm11808	5.68013352621863e-85	0.345535981672578	0.528	0.157	1.83383110893969e-80
Aplp2	6.42501943353448e-85	0.463325284617897	0.583	0.2	2.07431752411661e-80
Dtx3	6.61378464271878e-85	0.322786575260615	0.3	0.04	2.13526037190176e-80
Hopx	9.49967781624129e-85	0.465707792274144	0.258	0.021	3.0669709829735e-80
Ccr4	9.84832898863769e-85	0.443193951894356	0.269	0.027	3.17953301398168e-80
Ndufb1-ps	1.23512038365186e-84	0.528428700280611	0.779	0.366	3.98758615862004e-80
Timm17b	1.37712722289369e-84	0.343409887789017	0.443	0.113	4.44605523911228e-80
Diaph3	1.72750986287712e-84	0.462379613640125	0.348	0.067	5.57726559229878e-80
Syap1	1.96801594437173e-84	0.364828307368297	0.46	0.124	6.35373947640414e-80
Ppme1	2.31411498072983e-84	0.442279404350124	0.515	0.158	7.47112021528627e-80
Arf5	2.34396685539629e-84	0.533418502017117	0.915	0.614	7.56749699264694e-80
Ei24	3.05488603448926e-84	0.329844809583731	0.344	0.063	9.86269956234858e-80
Vdac1	3.65076535121491e-84	0.393543639890979	0.527	0.163	1.17864959363973e-79
Egln3	3.68110203665947e-84	0.42725790342634	0.283	0.033	1.18844379253551e-79
Gpx1	3.79240723654683e-84	0.562940467468231	0.689	0.283	1.22437867631914e-79
Smarca5	4.79338369293897e-84	0.592434246639744	0.858	0.502	1.54754392526535e-79
Xbp1	4.84609129307323e-84	0.361612146782178	0.391	0.087	1.56456057396869e-79
Chd3	5.17260345269004e-84	-0.891015001950313	0.648	0.715	1.66997502470098e-79
Cd5	6.08722495786295e-84	0.45816141934213	0.663	0.257	1.96526057764605e-79
Cetn2	6.42100855959733e-84	0.360464240476756	0.517	0.154	2.073022613466e-79
Mafg	1.02399878768714e-83	0.333797555888009	0.294	0.039	3.30598008604793e-79
Got1	1.10278138584458e-83	0.495921297957217	0.428	0.113	3.56032970419922e-79
Ptpn7	1.94131871701626e-83	0.429624658660136	0.65	0.242	6.26754747788699e-79
Ftl1	2.28952646313336e-83	0.539356618277555	0.964	0.795	7.39173618622607e-79
Hvcn1	3.20064630388368e-83	0.348076715897886	0.47	0.129	1.03332865920885e-78
Wdyhv1	3.54659417604832e-83	0.422468803505613	0.425	0.109	1.1450179297372e-78
Romo1	4.26925307185513e-83	0.380026327601924	0.603	0.207	1.37832835424843e-78
Wdr26	5.07681877917487e-83	0.585832143471155	0.861	0.472	1.63905094285661e-78
Ssr2	5.34619106384087e-83	0.33759782194631	0.517	0.153	1.72601778496102e-78
Rps3	6.15706839546802e-83	-0.351326798375294	0.996	0.999	1.98780953147685e-78
Pim3	6.35510866932293e-83	0.427628321398935	0.324	0.055	2.05174683389091e-78
Tigit	9.12085559520968e-83	0.354786793299869	0.24	0.016	2.94466822891344e-78
Prickle1	9.18348324118142e-83	0.771877638941812	0.41	0.11	2.96488756441542e-78
Slc12a7	9.36295945939272e-83	-0.848561435329232	0.118	0.341	3.02283146146494e-78
Dut	1.13311187446936e-82	0.536231710538631	0.594	0.217	3.65825168672434e-78
Atp5d	1.71462408674759e-82	0.516339307121987	0.896	0.538	5.53566386406458e-78
Rpl18a	1.8661911385116e-82	-0.336304447462665	0.999	1	6.0249980906847e-78
Sap18	1.88082458419142e-82	0.408903259623538	0.612	0.212	6.07224217006199e-78
Cxcr3	1.92298916015425e-82	0.378170830019739	0.232	0.013	6.208370503558e-78
Akt3	1.93179658899593e-82	0.584633610967238	0.846	0.467	6.23680528757336e-78
Aprt	2.18591726107847e-82	0.518351818328082	0.692	0.281	7.05723387739183e-78
Ndufb8	2.75075521271602e-82	0.479287177098687	0.718	0.291	8.88081320425368e-78
Gabarapl2	3.05352494463532e-82	0.482997908138343	0.767	0.338	9.85830528375512e-78
Xylt1	3.3453505165799e-82	0.636617397855217	0.496	0.167	1.08004641427782e-77
Slfn5	3.82906847874426e-82	-1.56698421088338	0.256	0.464	1.23621475836258e-77
Oas2	3.98978331959217e-82	-0.539409263913098	0.002	0.155	1.28810154473033e-77
Ppp3ca	4.39113499419149e-82	-1.01758281102705	0.276	0.502	1.41767793287472e-77
Tmem126a	5.38364984971974e-82	0.364516586376931	0.542	0.171	1.73811135398202e-77
Rpl9	1.25166655341473e-81	-0.338606572014523	0.996	0.999	4.04100546769945e-77
Abhd17a	1.28929492434112e-81	0.359227999733125	0.554	0.178	4.1624886632353e-77
Mtch1	1.35478621886412e-81	0.331880260184983	0.504	0.148	4.37392730760281e-77
Gm16337	1.41839640086738e-81	-0.671905589462916	0.034	0.224	4.57929278020035e-77
Sec11c	1.44602468843943e-81	0.510082111558919	0.66	0.261	4.66849070662671e-77
Csnk2b	1.9446453003514e-81	0.46902667893588	0.67	0.264	6.2782873521845e-77
Cd4	1.94752947494852e-81	0.536107292980285	0.916	0.621	6.2875989098713e-77
Nenf	2.27160062932918e-81	0.272831348216146	0.279	0.033	7.33386263178925e-77
Prkcsh	2.57696276075106e-81	0.299227237849463	0.44	0.113	8.31972427308481e-77
Zswim4	2.67788381345829e-81	0.354283368585971	0.273	0.03	8.64554789175009e-77
Ubald2	3.01880741749143e-81	0.485231395355978	0.629	0.237	9.74621974737109e-77
Txndc17	3.16984902008289e-81	0.381512945459821	0.629	0.226	1.02338575613376e-76
Cep250	3.63384001813106e-81	0.360606732633295	0.429	0.11	1.17318524985361e-76
Eya2	3.71544694186464e-81	-0.610866113864587	0.012	0.18	1.199532045181e-76
Txnl1	5.6435430906984e-81	0.382092212973131	0.657	0.239	1.82201788683198e-76
Aim2	6.01000030670093e-81	0.395642031644118	0.41	0.103	1.9403285990184e-76
Atp2b1	6.5430737017235e-81	0.63603373062551	0.842	0.45	2.11243134460143e-76
Cd3d	6.56209345320109e-81	0.432976609364351	0.983	0.92	2.11857187136597e-76
Inf2	6.706449020451e-81	0.319527017446257	0.29	0.04	2.16517706625261e-76
Tmem160	7.97801373424426e-81	0.430549132287092	0.725	0.296	2.57570173410076e-76
Adipor1	9.19336793304897e-81	0.299379097053031	0.517	0.154	2.96807883718486e-76
Hmces	1.22646266840429e-80	0.344988706087488	0.364	0.078	3.95963472494326e-76
Pou2f2	1.28442195015687e-80	0.543182734849664	0.376	0.089	4.14675626608146e-76
Irf4	1.33276099429848e-80	0.605961817671784	0.326	0.063	4.30281887009264e-76
Gnpda1	1.46882928104969e-80	0.307814911797889	0.304	0.046	4.74211533386894e-76
Zbtb38	1.77549785092056e-80	0.392368583742103	0.522	0.166	5.73219481169703e-76
Ppp2r3a	2.66870381781073e-80	0.599273858807372	0.414	0.116	8.61591027580193e-76
Asnsd1	3.92598292068057e-80	0.332509092979399	0.452	0.124	1.26750358594172e-75
Fuca1	4.40814448634387e-80	0.347086773015045	0.482	0.14	1.42316944741612e-75
Hilpda	4.56580589616853e-80	0.51762729355537	0.336	0.067	1.47407043357801e-75
Itgb8	4.60856277770691e-80	0.836214479877732	0.211	0.005	1.48787449278268e-75
Trim8	7.07252835524136e-80	0.372171187957311	0.482	0.144	2.28336577948967e-75
Hmg20b	7.33686548269577e-80	0.321865943713087	0.397	0.095	2.36870702108833e-75
Lgalsl	7.50259256731535e-80	0.384886051004618	0.221	0.009	2.42221201035776e-75
Pabpn1	1.14523390419992e-79	0.4593421245179	0.828	0.397	3.69738765970945e-75
Eva1b	1.22513716491888e-79	0.331988496077764	0.493	0.148	3.95535533694061e-75
Crlf3	1.33802428336974e-79	-0.910278392885747	0.715	0.742	4.31981139885922e-75
Ccr8	1.39023564153907e-79	0.337033136290482	0.208	0.004	4.48837576870888e-75
Gypc	1.47876908806988e-79	0.500571543552498	0.405	0.107	4.77420600083361e-75
Ifit2	1.54046126668914e-79	-0.824329810566432	0.078	0.287	4.97337919950587e-75
Klf4	2.12472432743788e-79	0.668671298892477	0.229	0.014	6.85967249113319e-75
Spock2	2.47657775673108e-79	0.469700598180725	0.227	0.013	7.99563128760628e-75
Per1	2.65767362587046e-79	0.355118556394093	0.5	0.153	8.58029930112279e-75
Hcst	2.67105129056096e-79	0.578101077709656	0.83	0.451	8.62348909157607e-75
Golim4	2.88668886436695e-79	0.361354610790872	0.349	0.072	9.3196749986087e-75
Efhd2	3.97151292261483e-79	0.386453177474154	0.508	0.158	1.2822029470662e-74
Bsg	4.01400106827285e-79	0.445406818848262	0.689	0.272	1.29592024489189e-74
Rnf19b	6.31999256017714e-79	0.364697036524179	0.327	0.062	2.04040959805319e-74
Lpp	7.21473470184872e-79	-1.09693293350274	0.39	0.571	2.32927709849186e-74
Ahi1	7.84767230306895e-79	0.384525416919097	0.36	0.079	2.53362100304581e-74
Iqgap2	9.85816552606084e-79	-0.900288323720825	0.442	0.626	3.18270874008874e-74
Dennd4c	1.00479316418837e-78	0.440875291620833	0.466	0.142	3.24397473058216e-74
Rtp4	1.4620224577223e-78	-0.779994882536459	0.053	0.25	4.72013950475645e-74
Uqcr11	1.94405783757842e-78	0.394302221523187	0.649	0.24	6.27639072862194e-74
Aak1	1.97736459515933e-78	-0.761936791502313	0.752	0.77	6.38392159547189e-74
Notch2	2.24530702978033e-78	0.423916667407862	0.44	0.125	7.2489737456458e-74
Filip1l	3.12100643835491e-78	-0.983927694549238	0.37	0.532	1.00761692862288e-73
Arl1	3.2953832925604e-78	0.30230939852126	0.485	0.141	1.06391449600313e-73
Cfap20	5.54437405982477e-78	0.334261374784186	0.404	0.101	1.79000116521443e-73
Arhgef1	5.59067424319556e-78	-0.760164151914844	0.731	0.733	1.80494917941569e-73
Paxbp1	5.94884358137525e-78	0.559141233917318	0.68	0.295	1.920584150247e-73
Olfr60	8.87035712966109e-78	0.438207537581241	0.206	0.005	2.86379479931108e-73
Klf10	8.95007024481911e-78	0.36131987670883	0.3	0.049	2.88953017853985e-73
Ubc	1.00067243502824e-77	0.536111187161066	0.9	0.571	3.23067095648868e-73
Cops6	1.49453644034564e-77	0.342197425671517	0.507	0.158	4.82511089765591e-73
Zc3h12a	1.58439503301526e-77	0.31461629128405	0.411	0.106	5.11521936408975e-73
Trim12a	1.59908837128829e-77	-1.0398595234948	0.467	0.586	5.16265680670425e-73
Dynll2	1.61292217948054e-77	0.358181752440426	0.487	0.147	5.20731925645292e-73
Vasp	1.80988792236449e-77	0.49062278273366	0.775	0.36	5.84322315735377e-73
Nudt4	1.90944686041166e-77	0.348727293498268	0.438	0.122	6.16464918883903e-73
Aup1	2.4610942601236e-77	0.320693870711309	0.539	0.176	7.94564281880905e-73
Evi2a	2.52949021083042e-77	0.319046817043096	0.264	0.031	8.16645914566602e-73
Btbd9	2.54483794006501e-77	0.444432842594411	0.738	0.33	8.21600928949988e-73
Rgs3	2.68194807206189e-77	0.348203475556816	0.455	0.131	8.65866935065181e-73
Pdk3	2.77219937108839e-77	0.332049107388084	0.372	0.085	8.95004566955887e-73
Als2cl	2.79711564807721e-77	-0.771668575355701	0.118	0.331	9.03048786981728e-73
Amz2	3.10067177605869e-77	0.335983167961506	0.399	0.1	1.00105188290055e-72
Ergic1	3.6703835525241e-77	0.375165181983722	0.349	0.075	1.18498332993241e-72
Lars2	4.3187630504118e-77	-0.771010746223738	0.658	0.688	1.39431265082545e-72
Arl3	4.52149262206183e-77	0.300420420084896	0.367	0.082	1.45976389303266e-72
Ddx58	5.67609476452223e-77	-0.919673116902839	0.178	0.394	1.832527194726e-72
Azin1	5.775353907737e-77	0.402579266111664	0.557	0.192	1.86457300911289e-72
Idh3a	6.92935774393348e-77	0.322127531196521	0.365	0.082	2.23714314762892e-72
1810058I24Rik	7.65365322065302e-77	0.396037132679122	0.622	0.229	2.47098194228783e-72
Ninj1	7.96936008762692e-77	0.277502242514668	0.239	0.019	2.57290790429035e-72
Pbxip1	1.09090050992136e-76	0.37683317457559	0.586	0.21	3.5219722962811e-72
Tgfbr2	1.31802831435757e-76	-0.695122548829214	0.785	0.819	4.25525441290341e-72
Ncf4	1.32608369833198e-76	0.319845534496694	0.353	0.077	4.2812612200648e-72
Mkrn2	1.33401822925002e-76	0.314523108811475	0.409	0.105	4.3068778531337e-72
Pde4b	1.54970260246208e-76	0.650493253902257	0.849	0.547	5.00321485204881e-72
Rps15a	1.57739076815911e-76	0.340065106072225	1	1	5.09260609500169e-72
Mib1	2.75829097163981e-76	0.398266947038732	0.491	0.156	8.90514240193913e-72
Mast4	2.89657412145057e-76	0.538989297069864	0.439	0.131	9.35158955110318e-72
1500011B03Rik	3.13489137151444e-76	0.298482860591836	0.373	0.085	1.01209967929344e-71
Pglyrp2	3.57264181066353e-76	-0.671420321216712	0.061	0.257	1.15342740857272e-71
Hpcal1	4.79648792437995e-76	0.49481485894839	0.731	0.333	1.54854612638607e-71
Dipk1a	5.14915026096726e-76	-1.00007038461087	0.286	0.487	1.66240316175328e-71
Nfkbie	5.50699482456185e-76	0.309105973481458	0.337	0.068	1.77793327910979e-71
Sqstm1	5.54132123779529e-76	0.472428897085294	0.694	0.298	1.78901556162221e-71
Rpl37	6.82236850246538e-76	0.374765920688825	0.998	0.994	2.20260167102095e-71
Rpl24	8.28019794815938e-76	0.375827723367777	0.997	0.996	2.67326190756326e-71
Tnfrsf25	9.53570459686189e-76	0.37077884028617	0.342	0.072	3.07860222909686e-71
Calm2	1.03311990558449e-75	0.52234576474332	0.897	0.579	3.33542761517954e-71
Lin54	1.36725337141971e-75	0.562843921836896	0.442	0.139	4.41417750962853e-71
Mycbp2	1.37433895854873e-75	-0.643047329074907	0.899	0.888	4.43705332767457e-71
Adipor2	1.45405131718104e-75	0.402645207568558	0.675	0.267	4.69440467751898e-71
Socs2	1.48751474594141e-75	0.470057353709456	0.304	0.055	4.80244135727184e-71
Synj2	1.64600458803082e-75	0.358348704301689	0.358	0.081	5.31412581245751e-71
Ppp1ca	1.74368553688588e-75	0.510338000000728	0.906	0.576	5.62948875583606e-71
Hint1	1.7678187937649e-75	0.510969528092362	0.875	0.532	5.70740297566998e-71
Glmp	2.19048689743569e-75	0.267290809833402	0.387	0.094	7.07198694837112e-71
Cdkn1a	2.23418669399952e-75	0.549014635978711	0.284	0.046	7.21307174157745e-71
Slc16a5	2.64546095839623e-75	-0.435890136135399	0	0.137	8.54087070418222e-71
Trib1	2.75111068754515e-75	0.366886930216357	0.243	0.024	8.88196085473951e-71
Hacd3	4.69019597514982e-75	0.449435680824388	0.555	0.205	1.51422977057712e-70
Vcl	6.11473187628113e-75	0.37266900539488	0.279	0.041	1.97414118625736e-70
Gm17173	8.32918058561632e-75	0.308561517093094	0.239	0.023	2.68907595206623e-70
Myo1g	8.74623224227928e-75	0.446346528243311	0.575	0.214	2.82372107941987e-70
Mthfr	9.02919948743848e-75	0.341426906212919	0.249	0.027	2.91507705451951e-70
Slc25a39	1.08458072796851e-74	0.268125951010484	0.309	0.056	3.50156888024632e-70
Tfdp2	1.69775999998386e-74	0.353828467266505	0.436	0.126	5.48121815994789e-70
Golph3	2.02820691926799e-74	0.393432220964627	0.679	0.269	6.54806603885669e-70
Cyth1	2.07277210019693e-74	-0.745862355436203	0.718	0.743	6.69194472548578e-70
Incenp	2.13760699402128e-74	0.342773114310932	0.327	0.065	6.90126418019771e-70
Ipcef1	2.3763671953384e-74	-0.802931746502329	0.648	0.743	7.67210149015003e-70
Ctsz	2.45877759153016e-74	0.269627139491355	0.392	0.097	7.93816345425513e-70
Commd3	2.664498305265e-74	0.31355782531179	0.516	0.166	8.60233277854804e-70
Emd	3.11266189371863e-74	0.305543007894138	0.473	0.143	1.00492289238706e-69
Atp5mpl	3.23740761729377e-74	0.476618292937518	0.773	0.371	1.0451970492433e-69
Snrpg	4.50434309961693e-74	0.489680589459453	0.926	0.659	1.45422716971132e-69
Vps37a	4.50878673685467e-74	0.341917945103034	0.51	0.166	1.45566179799353e-69
Ndufa2	5.1162097979066e-74	0.466080636091619	0.847	0.441	1.65176833325415e-69
1700062C10Rik	7.02302021679664e-74	-0.94426692602798	0	0.136	2.26738207699279e-69
Adprh	7.30251959315549e-74	0.296152305252596	0.448	0.129	2.35761845065025e-69
Mbnl1	8.56551994476441e-74	-0.418751016349348	0.984	0.988	2.76537811416719e-69
Fis1	1.34653183394634e-73	0.422626423074536	0.768	0.348	4.34727802589575e-69
Hivep2	1.3753204838973e-73	0.602493929947562	0.949	0.797	4.44022218226244e-69
Oasl2	1.67327193488403e-73	-0.658067043992569	0.009	0.159	5.4021584417731e-69
Acadl	1.86117354534614e-73	0.281207344264595	0.555	0.188	6.00879879115002e-69
Pfdn5	2.01451550100243e-73	0.43364567168238	0.961	0.78	6.50386329498635e-69
Stk11	2.01587519765766e-73	0.291820516575744	0.515	0.166	6.50825307563775e-69
B2m	2.19691333403816e-73	-0.386908472847209	0.992	0.997	7.09273469894219e-69
Slc26a2	2.42255442822906e-73	0.322156385133722	0.334	0.07	7.82121697153753e-69
Mphosph6	2.6313385753123e-73	0.268627069339157	0.3	0.053	8.49527659039577e-69
5830408C22Rik	3.03400423982224e-73	0.299545419459375	0.276	0.041	9.7952826882661e-69
Skap2	3.16266092864279e-73	0.311808785092998	0.367	0.089	1.02106508081232e-68
Rab4b	4.5948542883167e-73	0.301589394959485	0.556	0.191	1.48344870698305e-68
Slc25a19	4.7909889649597e-73	0.265245894553509	0.271	0.039	1.54677078733724e-68
Ipmk	5.00308489375316e-73	0.415875002847465	0.305	0.058	1.61524595794821e-68
Ube2a	5.52983370291218e-73	0.298530873443459	0.515	0.164	1.7853068109852e-68
Ptbp1	5.56801923334834e-73	0.3501489542495	0.63	0.239	1.79763500948651e-68
Eif3c	5.57433262645688e-73	0.465874157494419	0.868	0.485	1.7996732884516e-68
Pebp1	5.76249682565037e-73	0.420546654260478	0.724	0.316	1.86042210016122e-68
Atp5j2	6.72385632689939e-73	0.491201169122266	0.882	0.529	2.17079701513947e-68
Gm31814	7.14150884081496e-73	0.380108055558007	0.192	0.004	2.30563612925711e-68
Cd160	7.60541524712778e-73	0.556103335422661	0.216	0.015	2.4554083125352e-68
Fyb	9.12218931397081e-73	-0.481334754609605	0.94	0.964	2.94509882001548e-68
Tnf	1.11933044891841e-72	0.486504880650964	0.315	0.066	3.61375835433308e-68
Tceal9	1.43684687609592e-72	0.304729224441543	0.378	0.094	4.63886013947567e-68
Lrp10	1.6225751044476e-72	0.388046155055826	0.702	0.288	5.23848372470907e-68
Cox7a2	2.36958739782128e-72	0.493180020218985	0.851	0.485	7.65021291386601e-68
Mast2	2.87515175643046e-72	0.35922247879053	0.474	0.153	9.28242744563574e-68
Eif4ebp1	3.09518924646892e-72	0.267255248559885	0.265	0.037	9.99281848222491e-68
Pfdn1	3.16339366864462e-72	0.346923733185645	0.594	0.217	1.02130164592191e-67
Pbx3	3.6631630072853e-72	0.501672977531703	0.226	0.02	1.18265217690206e-67
Grn	4.73571330824486e-72	0.276578533096097	0.219	0.017	1.52892504156685e-67
Rpl37a	6.78870809614893e-72	0.301954899287627	1	0.997	2.19173440884168e-67
Cflar	7.31305514951956e-72	-0.905706615946123	0.481	0.584	2.36101985502239e-67
1700012B07Rik	1.03247378995477e-71	0.480384666621765	0.19	0.004	3.33334163086897e-67
Akr1a1	1.04758802557379e-71	0.397208519285254	0.725	0.308	3.38213794056497e-67
Sms	1.15932322903064e-71	0.400108186177732	0.647	0.259	3.74287504492543e-67
