p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.7478485735503e-19	-0.347948812179471	0.447	0.535	1.20999291197071e-14	2	Galnt6
3.82526910036946e-19	-0.6005329254559	0.804	0.833	1.23498812905428e-14	2	Cdk8
4.1322804036853e-19	-0.31337438495033	0.518	0.61	1.3341067283298e-14	2	Osbpl9
4.94660684075468e-19	0.251063209350598	0.844	0.757	1.59701201853765e-14	2	Rps6ka3
7.27293154816181e-19	-0.335202361470125	0.55	0.626	2.34806595032404e-14	2	Gimap8
1.10115867577106e-18	-0.354594592645654	0.91	0.867	3.55509078472685e-14	2	Cd2
1.18246726352275e-18	-0.341556266024949	0.657	0.711	3.8175955602832e-14	2	Cbl
1.74740843229084e-18	0.252453037903975	0.597	0.49	5.64150812365097e-14	2	Ndel1
1.90617811385859e-18	-0.716803466700243	0.088	0.174	6.15409604059246e-14	2	Xist
1.9942188825777e-18	-0.475804748091667	0.441	0.5	6.43833566240212e-14	2	Tmpo
2.79171647479948e-18	-0.325617999215656	0.251	0.352	9.01305663889012e-14	2	Ppp1r13b
3.00964900734148e-18	-0.340241339411584	0.658	0.697	9.71665182020198e-14	2	Mtmr3
4.85091207821265e-18	-0.640455985428146	0.153	0.243	1.56611696445096e-13	2	Slfn5
5.79028202090541e-18	0.265607017598685	0.482	0.382	1.86939255044931e-13	2	Ncoa7
6.01284122414754e-18	-0.494079304529038	0.372	0.454	1.94124578921603e-13	2	Tubb4b
6.03488489788569e-18	-0.302713827486928	0.052	0.126	1.94836258928239e-13	2	Mctp2
6.6751191631797e-18	-0.377816316675848	0.13	0.218	2.15506222183257e-13	2	Rreb1
9.19899396228032e-18	0.283406486227703	0.527	0.432	2.9698952007222e-13	2	Gabpb1
1.26016301376601e-17	-0.735541090857964	0.384	0.456	4.06843628994356e-13	2	Il2ra
1.52533989770067e-17	-0.288752873515357	0.191	0.286	4.92455985972662e-13	2	Tesc
1.79373924514955e-17	0.287576326532779	0.879	0.773	5.79108715296533e-13	2	Nfkbia
2.0439125374123e-17	-0.259336774696658	0.708	0.735	6.59877162703562e-13	2	Srpk1
2.25437797621357e-17	-0.273424187311991	0.108	0.196	7.2782592962055e-13	2	Irgm2
2.58310548383262e-17	-0.312493087101987	0.732	0.772	8.3395560545536e-13	2	Arid4a
2.78976556294584e-17	-0.404969681678685	0.281	0.375	9.00675811997064e-13	2	Cd80
3.65447609822566e-17	-0.841105703650365	0.18	0.26	1.17984760831216e-12	2	Ccr2
4.04577072020303e-17	-0.294695748574741	0.729	0.804	1.30617707701755e-12	2	Foxo1
4.82331907410198e-17	-0.293491395618451	0.83	0.826	1.55720856307382e-12	2	Pip4k2a
5.21303832489434e-17	-0.419850178877254	0.556	0.61	1.68302942319214e-12	2	Stk38
5.55466519579716e-17	-0.361870036404369	0.755	0.73	1.79332365846311e-12	2	Ran
6.21759006206519e-17	-0.657245813633557	0.129	0.214	2.00734895153775e-12	2	Ube2c
7.55112866555031e-17	-0.496647242407386	0.244	0.331	2.43788188967292e-12	2	Tespa1
7.59772032667158e-17	-0.283553676014106	0.079	0.157	2.45292400746592e-12	2	Rras2
7.91890417595048e-17	-0.408260182390351	0.618	0.662	2.55661821320561e-12	2	Chd3
9.63178093595304e-17	-0.308979643524316	0.601	0.657	3.10962047517244e-12	2	Agfg1
1.57674479566626e-16	-0.333290727881437	0.038	0.102	5.09052057280851e-12	2	Trat1
1.60328773275067e-16	-0.521326271614281	0.439	0.513	5.17621444518554e-12	2	Prkcb
1.73922164581323e-16	-0.353243894832205	0.121	0.207	5.615077083508e-12	2	Ccr5
2.15368377142187e-16	-0.254763051413851	0.629	0.681	6.95316805603551e-12	2	Pds5a
2.32053555240038e-16	-0.332441275419186	0.373	0.47	7.49184903092463e-12	2	Lyst
2.73111045543106e-16	-0.988779840926281	0.238	0.311	8.81739010535917e-12	2	Mki67
2.73815886201465e-16	-0.342973436234076	0.139	0.231	8.8401458860143e-12	2	Pkp4
2.76170942295211e-16	-0.309786334893374	0.239	0.332	8.91617887200089e-12	2	Lockd
3.45892306354455e-16	-0.376665258553501	0.358	0.454	1.11671331106536e-11	2	Rfx3
3.98013440233237e-16	-0.316698440798769	0.544	0.578	1.28498639179301e-11	2	Lbr
4.33633538644009e-16	-0.279475059550751	0.105	0.185	1.39998587951218e-11	2	Dennd2d
4.37792454007335e-16	-0.672442953423594	0.281	0.362	1.41341293776268e-11	2	Hist1h1e
4.56064535733604e-16	-0.452242673385787	0.082	0.157	1.47240435361594e-11	2	A330040F15Rik
5.32311975113e-16	-0.288805066678479	0.741	0.755	1.71856921165232e-11	2	4930523C07Rik
5.90383757119944e-16	-0.395385658018376	0.471	0.538	1.90605395986174e-11	2	Rcsd1
6.97056428583318e-16	-0.279852843009498	0.044	0.11	2.25044667968124e-11	2	Prrg1
7.00418738508981e-16	-0.279024712313648	0.98	0.969	2.26130189727625e-11	2	mt-Nd2
8.0885281211224e-16	-0.322666598444128	0.8	0.82	2.61138130390437e-11	2	Rhoh
8.35774647053342e-16	-0.297436349288358	0.647	0.681	2.69829844801172e-11	2	Mif
1.14586880382617e-15	-0.485767377260215	0.452	0.528	3.6994374331528e-11	2	Arhgef3
1.21080363852778e-15	-0.29054782366195	0.563	0.616	3.90907954698693e-11	2	Add1
2.16773760049669e-15	-0.322658911020705	0.626	0.684	6.99854084320357e-11	2	Setx
2.3365119888085e-15	-0.251286573070236	0.879	0.879	7.54342895586826e-11	2	Dnaja1
2.44959327442508e-15	-0.340325934567416	0.178	0.264	7.90851188648139e-11	2	Samd9l
2.71741820520142e-15	-0.295929533472773	0.279	0.379	8.77318467549278e-11	2	E130308A19Rik
3.09878333762889e-15	-0.36954553239013	0.645	0.674	1.00044220055349e-10	2	Smc6
3.3821572066757e-15	-0.254673086074006	0.267	0.359	1.09192945417525e-10	2	Mad1l1
3.43342199363815e-15	-0.45562444123202	0.309	0.395	1.10848029064608e-10	2	Hivep3
5.24411111410508e-15	0.286781846356229	0.925	0.894	1.69306127318883e-10	2	Tox
6.20610130923152e-15	-0.256941293845314	0.204	0.297	2.0036398076854e-10	2	Zfp36
6.37690026193104e-15	-0.326138246691829	0.681	0.735	2.05878224956444e-10	2	Tcf20
8.79507517249228e-15	-0.347678362040696	0.869	0.877	2.83949001943913e-10	2	Trbc1
9.32230313283266e-15	-0.340436371512936	0.397	0.486	3.00970556643502e-10	2	Ugcg
1.16561228507984e-14	-0.410562427734372	0.324	0.404	3.76317926238027e-10	2	Dusp10
1.41094352566632e-14	-0.296210455624734	0.521	0.588	4.55523117261371e-10	2	Casp8
1.88991663262166e-14	-0.306396516252187	0.344	0.43	6.10159584841901e-10	2	Ddit4
1.90755581226724e-14	-1.51150917068162	0.415	0.455	6.15854393990477e-10	2	S100a6
2.17423221181107e-14	-0.292063056043737	0.774	0.767	7.01950869583203e-10	2	Atp2b1
2.26508937835045e-14	-0.342021352191069	0.139	0.217	7.31284105800444e-10	2	Crim1
2.52542269890763e-14	-0.254021720231122	0.387	0.458	8.15332718342329e-10	2	Anapc5
2.59427423760177e-14	-0.294346384468332	0.19	0.276	8.37561437609733e-10	2	Itm2a
5.35856443620643e-14	-0.290112882884827	0.653	0.656	1.73001252822925e-09	2	Smc1a
5.39961896361543e-14	-0.26316394782954	0.939	0.907	1.74326698240324e-09	2	Tpr
8.76941488876039e-14	-0.429889255812661	0.079	0.145	2.83120559683629e-09	2	Ddx60
9.428521249446e-14	-0.301769605030739	0.885	0.824	3.04399808538364e-09	2	Anp32b
1.22654345132139e-13	-0.290143389756966	0.208	0.284	3.9598955325911e-09	2	Gmnn
1.38458015567969e-13	-0.345355214181322	0.091	0.164	4.47011703261189e-09	2	Immp2l
2.2939829398671e-13	-0.294922206592168	0.355	0.441	7.40612392136092e-09	2	Gm37240
2.4566543310882e-13	-0.321790887281562	0.243	0.324	7.93130850791824e-09	2	L3mbtl3
2.93046210325724e-13	-0.370345664871199	0.466	0.525	9.46099690036601e-09	2	Ly6e
2.99272393888012e-13	-0.30620892942724	0.46	0.531	9.66200923667445e-09	2	Pcgf5
3.26483577395557e-13	-0.282192424958793	0.269	0.355	1.05405222962156e-08	2	Cep97
3.53833063085096e-13	-0.30385697835186	0.318	0.398	1.14235004417023e-08	2	Cd2ap
3.98640204873944e-13	-0.404382806326093	0.264	0.337	1.28700990143553e-08	2	Gbp7
4.71291883218273e-13	-0.259819100051682	0.054	0.114	1.5215658449702e-08	2	Cd83
5.1864367444375e-13	-0.310032151689315	0.565	0.622	1.67444110294165e-08	2	Heca
5.39661017768503e-13	-0.352779937710808	0.326	0.408	1.74229559586561e-08	2	Atp8a1
7.86796292216098e-13	-0.320200372210142	0.172	0.246	2.54017182941967e-08	2	Gpr18
1.04545280541402e-12	-0.26167496727913	0.422	0.503	3.37524438227916e-08	2	Cdk19
1.1017646033931e-12	-0.369508133507433	0.762	0.723	3.55704702205464e-08	2	Dek
1.21672666053479e-12	-0.295116726858822	0.208	0.287	3.92820202353657e-08	2	Bcl6
2.0832293011554e-12	-0.294628210364675	0.11	0.178	6.72570579878022e-08	2	Hist2h2ac
2.2486173383368e-12	-0.292771216506814	0.476	0.548	7.25966107682036e-08	2	Kat2b
2.62539291241404e-12	-0.258470595681119	0.29	0.364	8.47608101772873e-08	2	Cbx5
2.74746323734089e-12	-0.309991406099516	0.764	0.776	8.87018506175506e-08	2	Stim1
2.96917846473035e-12	-0.378592248182587	0.592	0.604	9.58599267338195e-08	2	Tnfrsf18
3.22360312231706e-12	-0.29701307912985	0.989	0.981	1.04074026804006e-07	2	Skap1
3.24808590517429e-12	-0.335094372305758	0.459	0.503	1.04864453448552e-07	2	Pcna
3.73215961927826e-12	-0.50737869493848	0.198	0.265	1.20492773308398e-07	2	Ifi206
4.06180915484805e-12	-0.261680448185452	0.319	0.399	1.31135508564269e-07	2	St3gal1
4.49200339876371e-12	-0.298699040823533	0.295	0.373	1.45024329729087e-07	2	Zbp1
6.03564605932378e-12	-0.345939341297986	0.421	0.467	1.94860833025268e-07	2	Ezh2
7.69751191156962e-12	-0.264789909700833	0.69	0.713	2.48514172065025e-07	2	Ranbp9
9.13180405538739e-12	-0.294665637520479	0.349	0.424	2.94820293928182e-07	2	Gm16158
1.05587015370308e-11	-0.252774965776103	0.212	0.293	3.40887679123039e-07	2	Eefsec
1.08568277322865e-11	-0.289349833750741	0.177	0.253	3.50512683336869e-07	2	Rad51b
1.13555262152114e-11	-0.561839563229056	0.672	0.657	3.66613163858101e-07	2	Pim1
1.37326591234986e-11	-0.332978567624679	0.206	0.277	4.43358899802153e-07	2	Lztfl1
1.46871472684801e-11	-0.278449106802535	0.301	0.366	4.7417454956288e-07	2	Dnmt1
1.58146128114809e-11	-0.308419954103872	0.674	0.677	5.1057477461866e-07	2	Lbh
2.16505064841261e-11	-0.255340598517385	0.389	0.464	6.9898660184001e-07	2	Elk4
2.20946917804542e-11	-0.393989531294503	0.589	0.61	7.13327124131964e-07	2	Sesn3
2.37966953247976e-11	-0.302983061828528	0.782	0.773	7.6827630856109e-07	2	Retreg1
2.44827260649873e-11	-0.271399801047149	0.322	0.4	7.90424811008114e-07	2	Tmem131l
3.42705418039852e-11	-0.264423966485053	0.854	0.859	1.10642444214166e-06	2	Stk4
4.79697872637774e-11	-0.436882072200786	0.56	0.601	1.54870458181105e-06	2	Insyn2b
4.96186921172713e-11	-0.371767194585564	0.11	0.169	1.6019394750061e-06	2	Ifi208
6.08583718563039e-11	-0.295355760581941	0.351	0.426	1.96481253538077e-06	2	Igtp
6.67471142855025e-11	-0.28984299939066	0.361	0.426	2.15493058470745e-06	2	Prkd2
6.73261598116194e-11	-0.335305423598181	0.85	0.813	2.17362506951813e-06	2	Arid5b
9.51302171855867e-11	-0.381317821859286	0.775	0.732	3.07127906183667e-06	2	Ube2s
1.10189628751154e-10	-0.279641680195195	0.725	0.745	3.557472164231e-06	2	Arid1a
2.12435314685619e-10	-0.305228941061958	0.362	0.43	6.85847413462521e-06	2	Fam168a
2.72146727586868e-10	-0.256532500581901	0.392	0.46	8.78625710014202e-06	2	Arhgap10
2.7236050851434e-10	-0.252219192619748	0.418	0.477	8.79315901738547e-06	2	Rif1
4.04321205772555e-10	-0.279160246040361	0.374	0.431	1.30535101283669e-05	2	S1pr4
6.33324705866503e-10	-0.308664728512794	0.183	0.246	2.04468881289001e-05	2	Slfn8
7.07045520163893e-10	0.287181274426199	0.49	0.422	2.28269646184913e-05	2	Ints7
8.61954720644598e-10	-0.307294501619194	0.341	0.41	2.78282081560108e-05	2	Filip1l
1.13845841084841e-09	-0.316392742992275	0.821	0.765	3.67551297942408e-05	2	Emp3
1.15140474537191e-09	-0.362130604604008	0.878	0.871	3.7173102204332e-05	2	Prkca
1.21761784449705e-09	-0.255140079513406	0.466	0.526	3.93107921095873e-05	2	Zfp280d
1.39754492764919e-09	-0.306159221731394	0.391	0.457	4.51197379891541e-05	2	Tasp1
1.6432772260822e-09	-0.335621928511454	0.509	0.549	5.30532052440637e-05	2	Klhl6
1.68080284182363e-09	-0.478721167586196	0.266	0.317	5.4264719748276e-05	2	Diaph3
1.7239185363581e-09	-0.280608511802308	0.361	0.421	5.56567099463212e-05	2	Stt3b
2.75967968931523e-09	-0.266797714443219	0.715	0.731	8.90962587695422e-05	2	Mbnl2
3.71969016374573e-09	-0.272322864801794	0.134	0.196	0.000120090196936531	2	Plcl1
3.78989607982759e-09	-0.536273173587551	0.244	0.305	0.000122356794937234	2	Rnf213
3.94412120034103e-09	-0.535099398258715	0.322	0.355	0.00012733595295301	2	Snx9
6.60008019341654e-09	-0.26315790991161	0.404	0.453	0.000213083589044453	2	Casp3
7.22373277850584e-09	-0.373162876301895	0.768	0.703	0.000233218212754061	2	H2afv
1.30493095487518e-08	-0.438519199219424	0.451	0.483	0.000421296958781453	2	Cenpa
1.72477015588214e-08	0.28061464660355	0.852	0.79	0.00055684204482655	2	Zfp36l1
2.73061020849813e-08	-0.258892536189835	0.624	0.634	0.000881577505813622	2	Snx2
3.87555898993356e-08	-0.339213686056454	0.226	0.285	0.00125122421990005	2	Ntrk3
4.06088374602928e-08	-0.276869794331489	0.397	0.453	0.00131105631740555	2	Usp24
4.48408787523363e-08	-0.278922693121267	0.703	0.73	0.00144768777051918	2	Usp3
5.22290561824515e-08	-0.250241180112815	0.199	0.253	0.00168621507885045	2	Mcm3
1.13262136144915e-07	-0.461833344291876	0.151	0.204	0.00365666806543857	2	Isg15
1.42870207677742e-07	-0.388598854257097	0.994	0.987	0.00461256465487591	2	Dock2
1.52635327545373e-07	-0.253422604878697	0.519	0.534	0.00492783154980238	2	Tpi1
1.53164356077421e-07	-0.285443545666843	0.447	0.504	0.00494491123595954	2	Parp14
1.72503313997966e-07	-0.31822436229858	0.261	0.313	0.00556926949242432	2	Parp8
1.96850791567843e-07	-0.405120060519871	0.23	0.278	0.00635532780576782	2	H2afx
2.01336123019151e-07	-0.457527559233331	0.769	0.707	0.00650013673167329	2	Eea1
3.77060909906176e-07	-0.3154929575472	0.56	0.601	0.0121734114763209	2	Pik3cd
3.8265172010877e-07	-0.257451419355775	0.188	0.237	0.0123539107837116	2	Gbp4
4.31936747064726e-07	-0.252671890938365	0.486	0.526	0.0139450778789847	2	Senp7
9.82089045788987e-07	-0.376170833581466	0.305	0.357	0.0317067448432974	2	Herc6
1.60699743880461e-06	-0.307997122751773	0.536	0.58	0.051881912311807	2	Abtb2
5.01447023312245e-06	-0.300620706348075	0.1	0.14	0.161892171476358	2	Mt1
1.0342377419285e-05	-0.260504986893838	0.405	0.42	0.333903654981616	2	Selenoh
1.18596213487699e-05	-0.305053730997331	0.546	0.575	0.382887875245037	2	Trim30a
1.38791938704096e-05	-0.302734480951784	0.748	0.758	0.448089774106174	2	Stat1
3.38559571054778e-05	0.264301065105299	0.122	0.09	1	2	Areg
4.37638238369349e-05	-0.403776798395401	0.874	0.821	1	2	Lrba
0.000117369644061613	-0.289016773444353	0.534	0.547	1	2	Iqgap2
0.000155413422038423	0.267481026222055	0.599	0.563	1	2	Elovl5
0.00016299113319728	-0.368799830594555	0.443	0.46	1	2	Phlpp1
0.000205081846128874	-0.334410785110035	0.871	0.864	1	2	Bcl11b
0.000275878305782143	-0.273265952579342	0.255	0.286	1	2	Fam78a
0.000280082165771927	-0.319141455805945	0.586	0.552	1	2	Anp32e
0.000280189477464228	-0.288317462841401	0.312	0.341	1	2	Dipk1a
0.000824075400116259	-0.319889203434881	0.416	0.431	1	2	Trim12a
0.00206932376035188	-0.295158688201463	0.744	0.729	1	2	Ppm1h
0	2.93227787659347	0.913	0.342	0	3	S100a6
0	2.26650894540109	0.769	0.126	0	3	Ccr2
0	2.05581794741061	0.539	0.065	0	3	Il10
0	1.91476266356359	0.988	0.632	0	3	S100a4
0	1.83692172117543	0.81	0.15	0	3	Neb
0	1.80551766112613	0.863	0.232	0	3	Snx9
0	1.67995264931546	0.825	0.107	0	3	Foxp3
0	1.6037209560403	0.867	0.315	0	3	Glrx
0	1.55271758695974	0.932	0.597	0	3	Lag3
0	1.53896545395056	0.962	0.591	0	3	Pim1
0	1.50586619107054	0.835	0.362	0	3	Izumo1r
0	1.49087260166607	0.815	0.336	0	3	Arl5a
0	1.47297627141522	0.997	0.819	0	3	Ctla4
0	1.43509114760564	0.995	0.783	0	3	AW112010
0	1.38319182891845	0.845	0.422	0	3	Hip1
0	1.3414220816935	0.599	0.097	0	3	Ccr5
0	1.2940947288577	0.854	0.443	0	3	Gimap7
0	1.24458993298488	0.855	0.436	0	3	Gm2a
0	1.19831779733618	0.722	0.267	0	3	Ltb4r1
0	1.16224900099037	0.997	0.879	0	3	S100a10
0	1.04635612959396	0.977	0.853	0	3	Cd2
0	1.02302739266457	0.995	0.888	0	3	Srgn
0	0.935009790797731	0.994	0.941	0	3	Fxyd5
0	-2.5530903716725	0.144	0.733	0	3	Aff3
1.14022213584319e-306	1.32639996886493	0.347	0.038	3.68120716556975e-302	3	Gzmb
3.38536638898528e-306	-1.92786412319683	0.052	0.615	1.0929655386839e-301	3	Tcf7
4.07144276919315e-306	1.30629405872021	0.971	0.722	1.31446529803401e-301	3	Icos
5.3251493034528e-303	1.44730485254075	0.882	0.525	1.71922445261974e-298	3	Tnfrsf4
7.26336500051243e-303	1.27132115415278	0.892	0.54	2.34497739041544e-298	3	Fam129a
2.00701079172696e-302	1.17037156877848	0.697	0.269	6.47963434109049e-298	3	Pglyrp1
8.66470620731477e-300	0.96609150408358	0.981	0.868	2.79740039903157e-295	3	Gimap4
6.80444242495984e-299	1.08204192592804	0.978	0.745	2.19681423689828e-294	3	S100a11
1.92707864242072e-294	1.0183742672281	0.973	0.693	6.22157339705528e-290	3	Capg
1.04755425128252e-288	-1.97374840100175	0.541	0.883	3.38202890026561e-284	3	Ccnd3
2.90311319862715e-285	1.16890897900729	0.976	0.685	9.37270096176774e-281	3	Maf
4.32345313046471e-284	0.718611170495747	0.427	0.078	1.39582684317053e-279	3	Rnase4
6.62014723092965e-274	2.99829535884505	0.599	0.204	2.13731453350564e-269	3	Ccl5
7.16578000668525e-274	1.12543860916946	0.839	0.455	2.31347207515833e-269	3	Arl4c
3.74672438777845e-270	0.946099435036274	0.605	0.203	1.20962996859427e-265	3	Cxcr3
3.8502321495752e-269	1.03766180661559	0.553	0.163	1.24304744949035e-264	3	Morrbid
1.9752366684471e-261	-0.575561268174086	0.997	1	6.37705158408147e-257	3	Rps29
1.80949214746651e-259	1.08980316006717	0.425	0.087	5.84194539809562e-255	3	Itgae
4.14873773913919e-254	0.989651632892347	0.931	0.605	1.33941997908109e-249	3	Cmtm7
3.75908916476383e-253	-0.833474749038954	0.966	0.989	1.213621936844e-248	3	Rps17
4.31708970648527e-252	-1.23753972203482	0.054	0.556	1.39377241173877e-247	3	Evl
9.24571171168068e-246	1.48485159171515	0.679	0.277	2.98497802611611e-241	3	Alcam
2.7185667072027e-245	0.954366581645252	0.962	0.82	8.77689261420392e-241	3	Npc2
1.93777741617715e-243	1.27782651643523	0.785	0.364	6.25611438812794e-239	3	Il2ra
1.30138320256856e-240	1.25774600151069	0.945	0.805	4.20151566949259e-236	3	Lrba
1.34413141919223e-239	0.961219906970836	0.89	0.628	4.3395282868621e-235	3	Lbh
1.85786328073544e-239	1.57265966571902	0.765	0.376	5.99811160185438e-235	3	Nkg7
1.97197689513942e-237	-0.573622483444017	0.999	0.999	6.36652740595761e-233	3	Rps27a
1.79519968772888e-233	-0.585697909003422	0.999	1	5.79580219183269e-229	3	Rps8
6.72949732039848e-232	1.08667296306103	0.838	0.478	2.17261820989065e-227	3	Lamc1
1.82107798398247e-231	0.987224862222873	0.853	0.545	5.8793502712874e-227	3	Tnfrsf18
9.97841056451841e-230	1.06058818528466	0.965	0.752	3.22152985075477e-225	3	Vim
5.68656714940039e-229	-1.19688172100358	0.433	0.802	1.83590820418392e-224	3	Tgfbr2
3.18805947830486e-228	1.0302458276944	0.895	0.583	1.02926500257072e-223	3	Irak2
4.25029137053639e-225	0.885870740402645	0.921	0.634	1.37220656897767e-220	3	Tnfrsf1b
2.18772809969303e-224	1.13631013621978	0.781	0.39	7.06308016985893e-220	3	Tnfrsf9
3.74368510284141e-223	1.08006148077397	0.908	0.62	1.20864873545235e-218	3	Samhd1
1.35102606114284e-221	0.795173972414409	0.412	0.095	4.36178763839967e-217	3	Sytl2
1.5067263428264e-221	0.939397392709001	0.966	0.772	4.86446599781504e-217	3	Aopep
1.18681749646585e-220	1.01220854480528	0.915	0.602	3.83164028733998e-216	3	Mxi1
2.11274546843111e-220	0.777800814337563	0.561	0.189	6.82099874482983e-216	3	Prdm1
4.04192869934723e-220	-0.695218027545915	0.997	1	1.30493668058425e-215	3	Rps20
5.46712440717555e-220	0.945669591541538	0.897	0.599	1.76506111485663e-215	3	Itgb7
6.89356460040574e-220	0.905634787229292	0.495	0.151	2.22558733124099e-215	3	Entpd1
9.37968218711376e-220	0.865945833132839	0.868	0.579	3.02823039410968e-215	3	Snx2
1.39936416923773e-218	-1.6085140250307	0.149	0.597	4.51784722038401e-214	3	Bcl2
5.83131481253983e-218	0.546787091057628	0.358	0.071	1.88263998722848e-213	3	Il10ra
1.66245609074951e-217	0.940422752806491	0.729	0.348	5.3672394889848e-213	3	Socs2
5.14404527690951e-215	0.860013845124456	0.676	0.322	1.66075501765023e-210	3	Smco4
1.30647761613459e-214	0.819830589475901	0.575	0.221	4.21796298369052e-210	3	Matk
9.34232631598424e-214	0.886152998133285	0.927	0.715	3.01617005111551e-209	3	Vmp1
5.95641308824715e-212	0.857945549553446	0.712	0.347	1.92302796554059e-207	3	Glipr1
1.38250121546954e-211	-0.718688940131311	0.997	0.999	4.46340517414342e-207	3	Rpl12
1.00086763905957e-210	0.482013846171628	0.289	0.042	3.23130117270383e-206	3	Gpr55
6.2573132978624e-210	-0.542204894228911	0.996	0.998	2.02017359821488e-205	3	Rpl21
8.82281475492589e-210	-0.625265276090898	0.994	0.998	2.84844574362782e-205	3	Rpl28
1.12188364279081e-209	0.83464559111885	0.972	0.743	3.62200134075012e-205	3	Ifngr1
6.98333657325648e-208	0.837051081468546	0.988	0.925	2.25457021267585e-203	3	Wnk1
1.44501223661558e-207	0.548874065698703	0.319	0.058	4.66522200591339e-203	3	Rapsn
3.79311128319751e-207	0.785927788234774	0.937	0.731	1.22460597778032e-202	3	S100a13
5.89415390847654e-205	0.828986858661233	0.683	0.347	1.90292758935165e-200	3	Ctsa
1.95555281412724e-204	0.664072893286321	0.983	0.93	6.31350226040979e-200	3	Rap1b
3.10793975313123e-204	-0.669492765232249	0.996	0.998	1.00339834929842e-199	3	Rps19
1.43964500888542e-203	-1.81538312955745	0.379	0.754	4.64789391118657e-199	3	Lef1
1.47048844008579e-202	0.830187536326635	0.965	0.838	4.74747192881696e-198	3	Picalm
6.34087805648984e-202	0.672065927055106	0.376	0.083	2.04715248053774e-197	3	Ncmap
3.76254139606489e-199	0.962756339841196	0.989	0.785	1.21473648971955e-194	3	Lgals1
5.47108589298136e-199	0.880881118293461	0.737	0.413	1.76634008054903e-194	3	N4bp1
2.57289533957937e-198	0.521829036099427	0.295	0.048	8.30659260383201e-194	3	Lrrc32
2.72788666726186e-197	-0.677600471121472	0.941	0.977	8.80698210525491e-193	3	Rpl31
2.88674240409752e-197	0.68171751996127	0.427	0.12	9.31984785162885e-193	3	Pik3ap1
2.31354899233629e-195	1.06425702793397	0.923	0.748	7.4692929217577e-191	3	Sdf4
7.69170041158547e-195	0.719267355841144	0.999	0.987	2.48326547788037e-190	3	Fth1
3.88743489893731e-194	0.624903109243623	0.995	0.976	1.25505835712191e-189	3	Shisa5
1.27305969225689e-192	1.02736658773137	0.827	0.503	4.11007321645138e-188	3	Ptprj
1.82939107791325e-192	0.728269715612462	0.444	0.131	5.90618909504294e-188	3	Fgl2
1.71162202883783e-191	0.82743557455411	0.981	0.791	5.52597172010292e-187	3	Ubash3b
2.83882921822709e-191	0.903762424608562	0.643	0.318	9.16516013104617e-187	3	Cst7
3.38547813254008e-191	-0.549396977154237	0.997	0.999	1.09300161509056e-186	3	Rps4x
1.45989224271691e-190	1.84196371334461	0.373	0.091	4.71326210561154e-186	3	Ccl4
5.28832001753947e-188	0.753075802596611	0.285	0.048	1.70733411766262e-183	3	Lyn
2.83457585842367e-186	-1.1747862656033	0.595	0.862	9.15142815892082e-182	3	Zbtb20
2.25850687148367e-185	-0.531565573188284	0.997	0.998	7.29158943458501e-181	3	Rpl8
8.82469260825263e-185	-0.501477804603666	0.998	0.998	2.84905200857436e-180	3	Rpl15
5.37583049628819e-182	0.987571159978384	0.758	0.465	1.73558687572664e-177	3	Mxd1
1.19186842703678e-181	1.19381103569569	0.719	0.397	3.84794721668826e-177	3	Phlpp1
4.6854444278504e-181	1.08029068969541	0.915	0.68	1.5126957335315e-176	3	Itgav
1.18185185696761e-180	-0.512729811934705	0.994	0.993	3.81560872021993e-176	3	Rps25
5.63810977723243e-179	0.619260880804589	0.985	0.913	1.82026374157949e-174	3	Ptprcap
1.13234023388625e-176	-0.467337897650739	0.999	0.999	3.65576044510176e-172	3	Rack1
1.48349089455977e-176	1.00986528063127	0.969	0.804	4.78945035308623e-172	3	Crip1
3.29236594873437e-176	-0.573746472653365	0.999	0.999	1.06294034654889e-171	3	Rpl13a
2.43879731957883e-173	0.853327815465593	0.897	0.675	7.87365714626026e-169	3	Ctsb
2.6645638368322e-173	0.69168460123162	0.996	0.977	8.60254434721275e-169	3	Cd52
1.12979835785673e-171	0.607884329404007	0.323	0.073	3.64755399834047e-167	3	Asb2
5.4807597338623e-171	0.537459917962392	0.987	0.95	1.76946328007744e-166	3	Arpc2
9.97998630644527e-171	-0.888048444390807	0.368	0.722	3.22203857903586e-166	3	Gtf2i
1.29088444589183e-170	-1.2006954733477	0.529	0.839	4.16762043356176e-166	3	Maml2
1.40340981352643e-170	-0.591865910238118	0.987	0.995	4.53090858297007e-166	3	Rps6
1.58840460398873e-169	0.707801248788208	0.953	0.721	5.12816426397763e-165	3	Il2rb
4.34602501366377e-169	-1.43057365351509	0.449	0.78	1.40311417566135e-164	3	Bach2
2.38012929320463e-168	-1.26467875360795	0.03	0.408	7.68424742311116e-164	3	St8sia1
3.7206792089227e-167	0.639348587341133	0.993	0.95	1.20122128260069e-162	3	Itm2b
2.57710446525672e-166	0.752838291471662	0.935	0.679	8.32018176608131e-162	3	Ahnak
1.49162835725114e-165	0.868600748133176	0.743	0.45	4.81572215138532e-161	3	Lclat1
2.10360807345565e-164	0.536385521559503	0.992	0.977	6.79149866515157e-160	3	Arhgdib
8.60108651295258e-164	1.01179515043452	0.45	0.159	2.77686078070674e-159	3	Serpina3g
2.39433611646552e-163	0.86209689013639	0.67	0.355	7.73011415200892e-159	3	Ddit4
