p_val	avg_log2FC	pct.1	pct.2	p_val_adj
2.19597614206031e-18	0.370999394846772	0.702	0.611	7.0897089746417e-14
2.59603505016975e-18	-0.331173301442273	0.605	0.628	8.38129915947305e-14
2.64318164373574e-18	-0.32661314925195	0.581	0.588	8.53351193680083e-14
3.08365578787617e-18	-0.361876759145691	0.3	0.392	9.95558271115822e-14
3.75120293344772e-18	-0.403355116601564	0.584	0.628	1.2110758670636e-13
4.17000128607933e-18	-0.411725221391379	0.454	0.514	1.34628491521071e-13
4.28582635438019e-18	-1.03323686075646	0.121	0.214	1.38367903851164e-13
4.80294535852956e-18	-0.276759155090381	0.066	0.143	1.55063090900127e-13
5.01929522707838e-18	-0.284257332862981	0.163	0.254	1.62047946406225e-13
5.78204108189267e-18	-0.343611252310296	0.881	0.849	1.86673196328905e-13
5.89836295245938e-18	-0.276773637667382	0.757	0.722	1.90428647920151e-13
6.46027572873792e-18	-0.298785867372489	0.979	0.939	2.08570001902304e-13
6.61951742600661e-18	-0.326745531919211	0.404	0.481	2.13711120098623e-13
7.11149308688116e-18	-0.328809861125715	0.153	0.242	2.29594554309958e-13
7.14937723968514e-18	-0.351583365880084	0.442	0.485	2.30817644183235e-13
1.01387367495909e-17	-0.297379707488957	0.298	0.386	3.27329115960541e-13
1.15350217735816e-17	-0.267209495268523	0.083	0.165	3.72408177960081e-13
1.19763258960633e-17	-0.337350343297516	0.113	0.199	3.86655681554402e-13
1.29347895320042e-17	-0.268424056700615	0.157	0.249	4.17599680040757e-13
1.31741243428915e-17	-0.38247714411016	0.395	0.471	4.25326604410253e-13
1.34360637815137e-17	-0.261787144136817	0.909	0.862	4.33783319186169e-13
1.40129110205753e-17	-0.431652653135219	0.442	0.5	4.52406832299273e-13
1.46636496101987e-17	-0.497384892700634	0.205	0.305	4.73415927665264e-13
1.61194094162559e-17	-0.342920609474944	0.761	0.751	5.2041513300382e-13
1.78703180217007e-17	0.32830353451992	0.596	0.473	5.76943217330606e-13
2.11075061145191e-17	-0.309012258391245	0.799	0.758	6.8145583490725e-13
2.54009517774636e-17	-0.359583607042678	0.437	0.501	8.20069728135411e-13
2.60759188696523e-17	-0.293020453246285	0.125	0.209	8.41861040706723e-13
2.71262749285159e-17	-0.460378216175881	0.341	0.397	8.75771786067135e-13
2.73492693220615e-17	-0.40313972808125	0.952	0.901	8.82971160062757e-13
2.75769224094107e-17	-0.384601995143774	0.292	0.368	8.90320939987823e-13
2.90628126838867e-17	-0.387339843631146	0.345	0.422	9.38292907499283e-13
3.72854075939505e-17	-0.254407971595469	0.14	0.227	1.20375938417069e-12
3.86149182670017e-17	-0.422859244722646	0.453	0.515	1.24668263625015e-12
4.55381365012628e-17	-0.292028790261877	0.216	0.308	1.47019873694327e-12
4.82105320207657e-17	-0.256167496794085	0.135	0.222	1.55647702629042e-12
5.09377130128863e-17	0.301308208921236	0.687	0.541	1.64452406462103e-12
5.69725974398803e-17	-0.319221601061805	0.764	0.763	1.83936030834654e-12
5.69739100190886e-17	-0.267277783731845	0.162	0.252	1.83940268496628e-12
6.40224397778683e-17	-0.31371189969283	0.04	0.11	2.06696446822848e-12
9.39339333161734e-17	-0.261688582844473	0.191	0.278	3.03265703711266e-12
9.71422146161357e-17	-0.357831664409874	0.305	0.383	3.13623639888194e-12
1.06299477366348e-16	-0.285747901409352	0.722	0.702	3.43187862677256e-12
1.34447748961832e-16	-0.353517752933576	0.345	0.418	4.34064557523276e-12
1.38335987647964e-16	-0.273809446141186	0.215	0.3	4.46617736121452e-12
1.57105971377e-16	-0.287745862490379	0.18	0.267	5.07216628590643e-12
1.66829956464816e-16	-0.327446155461648	0.189	0.274	5.38610514446658e-12
1.69819599250883e-16	-0.374371854289619	0.696	0.707	5.48262576181477e-12
1.73901047266926e-16	-0.336258063854427	0.344	0.409	5.6143953110127e-12
1.78039071178603e-16	-0.254507172866325	0.188	0.277	5.7479914130012e-12
1.87776788387805e-16	-0.355349126258777	0.219	0.3	6.06237361310029e-12
1.96418844480989e-16	-0.292560128398404	0.595	0.611	6.34138239406872e-12
2.00914273227045e-16	-0.297671327186886	0.219	0.305	6.48651731113516e-12
2.02979223862628e-16	-0.278397639339999	0.183	0.271	6.55318424240494e-12
2.11507596351188e-16	-0.310280093250019	0.251	0.325	6.8285227481981e-12
2.44251542703038e-16	-0.38431385567702	0.622	0.669	7.88566105616757e-12
3.00167265397497e-16	-0.370461599037905	0.347	0.42	9.6909001633582e-12
3.05683867508292e-16	-0.276151195850685	0.16	0.257	9.8690036625052e-12
3.4133180933452e-16	-0.350077344360433	0.758	0.777	1.1019897464365e-11
3.68116165688447e-16	-0.317383808515531	0.315	0.388	1.18846304092515e-11
4.45920712103e-16	-0.334000337119907	0.19	0.273	1.43965501902454e-11
4.92620720890568e-16	-0.281843059997245	0.062	0.133	1.5904259973952e-11
5.02090066013575e-16	-0.366008109299197	0.276	0.356	1.62099777812483e-11
5.27350332918655e-16	-0.458998708314871	0.418	0.477	1.70255054982788e-11
5.39261102734905e-16	-0.263244386201763	0.093	0.174	1.74100447017964e-11
6.60283575464052e-16	0.478870479426035	0.506	0.412	2.13172552338569e-11
6.83109041970721e-16	-0.306162423683923	0.335	0.409	2.20541754200247e-11
7.04516607164595e-16	-0.410666685782229	0.431	0.479	2.27453186623089e-11
7.15254267416063e-16	-0.362976000265911	0.377	0.451	2.30919840235276e-11
8.31772285078387e-16	-0.25172636851441	0.131	0.212	2.68537682237557e-11
1.09724221177558e-15	-0.321717180677151	0.394	0.44	3.54244648071747e-11
1.10331611244971e-15	-0.544704030156886	0.158	0.238	3.5620560690439e-11
1.28037090699264e-15	-0.364435967162155	0.351	0.417	4.13367747322574e-11
1.37096156533344e-15	-0.310202144741927	0.732	0.727	4.42614941367901e-11
