p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1.97609718577715e-10	-0.263643290761394	0.006	0.25	6.37982976428153e-06
2.1488227047124e-10	-0.261024447548174	0.006	0.25	6.937474102164e-06
3.79554395490254e-10	-0.549638340327386	0.006	0.25	1.22539136584029e-05
4.64461276497058e-10	-0.264263843917694	0.006	0.25	1.49951323117075e-05
6.37082528545589e-10	-1.1555050578979	0.025	0.5	2.05682094340943e-05
8.42407843309968e-10	-0.65628786522096	0.006	0.25	2.71971372212623e-05
8.58963387278879e-10	-0.838572982419336	0.006	0.25	2.77316329582986e-05
8.58963387278879e-10	-0.839779045514395	0.006	0.25	2.77316329582986e-05
8.75836101376659e-10	-0.835030174677626	0.006	0.25	2.82763685329455e-05
3.50485939476183e-09	-0.549151218029174	0.007	0.25	0.000113154385559886
3.50485939476183e-09	-0.842723276834988	0.007	0.25	0.000113154385559886
3.68109162713562e-09	-1.32499917674895	0.027	0.5	0.000118844043182073
4.93486929507681e-09	-0.258614884960383	0.007	0.25	0.000159322255191555
6.18919886523736e-09	-1.14836890634527	0.028	0.5	0.000199818285364188
6.6467374640894e-09	-0.657261108656438	0.007	0.25	0.000214589919028126
6.88303541269326e-09	-1.10497876950318	0.007	0.25	0.000222218798298802
7.12749536627247e-09	-0.487835161049062	0.007	0.25	0.000230111187900107
8.1925542149956e-09	-0.261220635036399	0.007	0.25	0.000264496612831133
8.3361067590499e-09	-0.261642492893814	0.007	0.25	0.000269131206715926
2.12716374244908e-08	-1.28188226201917	0.069	0.75	0.000686754814249686
2.22165299545013e-08	-0.652231392735755	0.007	0.25	0.000717260669581075
3.5768998041564e-08	-0.841297686652104	0.008	0.25	0.00115480210177189
3.5768998041564e-08	-0.652840656682088	0.008	0.25	0.00115480210177189
3.5768998041564e-08	-0.656339547841342	0.008	0.25	0.00115480210177189
3.5768998041564e-08	-0.655263676598625	0.008	0.25	0.00115480210177189
5.86149898007881e-08	-1.01317193810162	0.008	0.25	0.00189238494571844
5.86149898007881e-08	-1.36775806497148	0.008	0.25	0.00189238494571844
5.9523396709306e-08	-0.839611518482306	0.008	0.25	0.00192171286275995
5.9523396709306e-08	-0.654051481606797	0.008	0.25	0.00192171286275995
6.13813123659892e-08	-0.651375469136868	0.008	0.25	0.00198169566973596
7.15463152773313e-08	-0.260182759757612	0.008	0.25	0.00230987278872864
1.13277571701585e-07	-0.261490840538146	0.008	0.25	0.00365716640238568
1.90549001817824e-07	-0.258716999044331	0.008	0.25	0.00615187452368843
2.01351043987623e-07	-0.956196677358192	0.034	0.5	0.00650061845514041
2.22415764269919e-07	-1.10297303207627	0.009	0.25	0.00718069294945432
2.2877932675298e-07	-0.854433216486586	0.009	0.25	0.00738614056421997
2.70818953337707e-07	-0.259904261052105	0.009	0.25	0.00874338990850787
3.33763759842386e-07	-1.70533685477707	0.036	0.5	0.0107755629865114
4.52086330520985e-07	-0.986951123868792	0.037	0.5	0.01459560718087
1.02795808986022e-06	-0.643561095661039	0.01	0.25	0.0331876269311372
1.15199147239402e-06	-0.258818525541102	0.01	0.25	0.0371920446862409
1.18144809484857e-06	-0.259948362162052	0.01	0.25	0.0381430517421861
1.29559817168028e-06	-1.44626530193566	0.01	0.25	0.041828386972698
1.29559817168028e-06	-1.10372890490148	0.01	0.25	0.041828386972698
1.59885389980607e-06	-0.260355364343249	0.01	0.25	0.0516189981552389
2.25867125362115e-06	-1.32920996136402	0.1	0.75	0.0729212014231587
2.34857778215689e-06	-0.256297122676351	0.01	0.25	0.0758238336969353
2.38118035317658e-06	-0.542772123827016	0.01	0.25	0.076876407702306
3.18142592554953e-06	-0.833491549962992	0.011	0.25	0.102712336006367
