p_val	avg_log2FC	pct.1	pct.2	p_val_adj
7.69593410570869e-279	0.848276071351821	0.436	0.056	2.48463232602805e-274
1.69740499461819e-278	1.00187943320282	0.338	0.003	5.48007202512484e-274
3.6887616463438e-278	-1.19306207174805	0.099	0.439	1.1909166975221e-273
1.31578145867266e-277	-1.28369960247155	0	0.278	4.24800043932468e-273
3.19367195079209e-274	0.972638326663931	0.895	0.561	1.03107698931322e-269
1.44043831453271e-273	0.87745417776781	0.849	0.421	4.65045509846886e-269
3.75429912224486e-273	0.959050533707128	0.794	0.374	1.21207547161675e-268
2.17649534570526e-272	0.832485085103873	0.737	0.288	7.02681522360942e-268
2.39951191947793e-272	-1.2996458157692	0.396	0.664	7.7468242320345e-268
1.58731383919319e-271	-1.04641322960667	0.661	0.814	5.12464272983522e-267
4.39559358849736e-271	-0.974760400820893	0.082	0.419	1.41911739004637e-266
6.65319497388676e-271	0.818168754201302	0.38	0.026	2.14798399731934e-266
1.50703884117975e-270	0.66018789929314	0.404	0.038	4.86547489874882e-266
4.38282952963588e-269	0.829766014682893	0.883	0.483	1.41499651364294e-264
4.68052553818514e-269	-1.51601094486777	0.551	0.729	1.51110767000307e-264
6.94050615617662e-269	0.733391276782571	0.514	0.104	2.24074241252162e-264
1.02450803754477e-267	0.746433880020932	0.437	0.057	3.30762419921328e-263
1.43972848889846e-266	1.09365686646089	0.379	0.029	4.64816342640868e-262
3.01238848827761e-266	0.828368695770284	0.855	0.465	9.72549623440426e-262
3.1030793947672e-265	0.850817959693526	0.809	0.369	1.00182918260059e-260
2.67860263654978e-264	-1.02023358720119	0.005	0.276	8.64786861210095e-260
4.46067224318873e-264	0.952108136842557	0.743	0.318	1.44012803371348e-259
1.11703445043963e-263	0.894095910691659	0.412	0.049	3.60634572324435e-259
2.38032478186966e-263	0.979277389737081	0.745	0.313	7.6848785582662e-259
1.81022518902474e-262	1.04212743672153	0.344	0.014	5.84431202276638e-258
6.74322568360374e-262	-1.12582958247256	0.218	0.533	2.17705041195147e-257
1.98828905864304e-261	0.698384532527758	0.513	0.106	6.41919122582905e-257
2.07733251882298e-258	0.878645944781857	0.538	0.126	6.70666803701999e-254
1.02310244659295e-256	-1.01147234614774	0.667	0.792	3.30308624882535e-252
2.68227073569086e-256	0.879525661352767	0.859	0.454	8.65971107017793e-252
3.78440528057623e-256	0.756509618006172	0.882	0.474	1.22179524483404e-251
7.82902322032624e-256	-1.27759933858999	0.848	0.88	2.52760014668233e-251
3.96052876023257e-255	0.86349231302315	0.96	0.727	1.27865671024109e-250
1.44710840896543e-254	0.858432835051329	0.945	0.612	4.67198949834489e-250
1.65902895055874e-254	0.623845707070467	0.542	0.127	5.3561749668789e-250
3.87956229587149e-254	1.28629981424877	0.608	0.218	1.25251668722211e-249
4.33886451220903e-254	0.617875126548237	0.402	0.046	1.40080240776669e-249
7.26892246169586e-252	1.30835231766621	0.561	0.176	2.34677161675851e-247
3.06729616102489e-251	0.788583042562479	0.577	0.158	9.90276565586886e-247
2.36072580915423e-250	0.835232338827971	0.755	0.323	7.62160327485444e-246
1.44531032059691e-248	-0.796493514131541	0.988	0.993	4.66618437004711e-244
5.63049602700879e-248	-1.14569461583097	0.263	0.587	1.81780564231979e-243
8.99597113100549e-248	0.537301968672859	0.45	0.073	2.90434927964512e-243
1.08636080178848e-246	-1.06762572417894	0.468	0.692	3.50731584857411e-242
5.26276530939881e-246	-1.04662255578907	0.104	0.429	1.69908378013941e-241
5.55099053522483e-246	-1.49766319669627	0.466	0.701	1.79213729429734e-241
1.88392639978401e-245	0.694996266592005	0.554	0.146	6.08225638170268e-241
3.49787218877336e-245	0.866621257894399	0.773	0.34	1.12928803614548e-240
3.51220600657454e-245	1.00168279094172	0.696	0.265	1.13391570922259e-240
8.26468234246156e-245	0.689314840412897	0.501	0.109	2.66825269426372e-240
1.04363217313662e-244	0.885956619816203	0.733	0.31	3.36936647097158e-240
3.67991384593859e-244	-0.795282830505938	0.903	0.92	1.18806018516127e-239
6.40245967634279e-244	0.935179827854745	0.429	0.069	2.06703410650727e-239
1.1858261367819e-243	0.705155438010698	0.898	0.528	3.82843968260036e-239
2.06956524571148e-243	1.32660550794296	0.608	0.227	6.68159139577951e-239
2.66397476448429e-243	-0.87139270061766	0.006	0.26	8.60064252713754e-239
5.32715795149434e-243	-0.921971453858063	0.049	0.343	1.71987294463995e-238
1.09184130862519e-242	0.659086770959266	0.448	0.076	3.52500966489642e-238
