NAME	TITLE	SCORE	
GRIK4	glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582]	0.51819515	
HILPDA	hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]	0.5176273	
MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	0.51647246	
ATP5F1D	ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]	0.5163393	
CDK11B	cyclin dependent kinase 11B [Source:HGNC Symbol;Acc:HGNC:1729]	0.5158172	
AFF1	ALF transcription elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:7135]	0.51577985	
SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	0.514457	
MIF4GD	MIF4G domain containing [Source:HGNC Symbol;Acc:HGNC:24030]	0.51424575	
CTNNA1	catenin alpha 1 [Source:HGNC Symbol;Acc:HGNC:2509]	0.5120321	
EIF1	eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]	0.5111425	
ACVR2A	activin A receptor type 2A [Source:HGNC Symbol;Acc:HGNC:173]	0.5110679	
HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]	0.5109695	
HCLS1	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	0.5105724	
STAT5B	signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]	0.51043457	
PPP1CA	protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]	0.510338	
SEC11C	SEC11 homolog C, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:23400]	0.5100821	
ALDOA	aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]	0.5097396	
GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4589]	0.50924975	
SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	0.505972	
PHF6	PHD finger protein 6 [Source:HGNC Symbol;Acc:HGNC:18145]	0.5044397	
TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	0.50285476	
CARD19	caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]	0.50218755	
PBX3	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]	0.501673	
GYPC	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]	0.50057155	
SIRT2	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	0.50050837	
GLDC	glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313]	0.50046754	
WNK1	WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]	0.49950206	
TET2	tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]	0.49897867	
ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]	0.49852204	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	0.49839088	
GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	0.49592128	
CYTH3	cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]	0.49553257	
CEMIP2	cell migration inducing hyaluronidase 2 [Source:HGNC Symbol;Acc:HGNC:11869]	0.49486858	
HPCAL1	hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]	0.49481487	
RAD51B	RAD51 paralog B [Source:HGNC Symbol;Acc:HGNC:9822]	0.49355686	
COX7A2	cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288]	0.49318	
SLC25A24	solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]	0.49173892	
BRAF	B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]	0.49153525	
ATP5MF	ATP synthase membrane subunit f [Source:HGNC Symbol;Acc:HGNC:848]	0.49120116	
SLC25A4	solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]	0.49097916	
HADHA	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:4801]	0.49063462	
VASP	vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]	0.4906228	
CST7	cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]	0.48968747	
SNRPG	small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]	0.4896806	
POLD4	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	0.48960543	
ETV6	ETS variant transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3495]	0.4890763	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	0.48734215	
ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	0.48688576	
TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	0.48650488	
MFSD14A	major facilitator superfamily domain containing 14A [Source:HGNC Symbol;Acc:HGNC:23363]	0.48601022	
WDFY1	WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]	0.48550385	
UBALD2	UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]	0.4852314	
GALM	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	0.48447776	
B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]	0.48377964	
GABARAPL2	GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]	0.4829979	
MAP1LC3B2	microtubule associated protein 1 light chain 3 beta 2 [Source:HGNC Symbol;Acc:HGNC:34390]	0.48298174	
FNDC3A	fibronectin type III domain containing 3A [Source:HGNC Symbol;Acc:HGNC:20296]	0.48296723	
PSMD8	proteasome 26S subunit, non-ATPase 8 [Source:HGNC Symbol;Acc:HGNC:9566]	0.4827845	
B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	0.4825772	
STK24	serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]	0.48073426	
SMIM3	small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248]	0.47992972	
BCL7C	BAF chromatin remodeling complex subunit BCL7C [Source:HGNC Symbol;Acc:HGNC:1006]	0.47983202	
YBX1	Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]	0.47978917	
NDUFB8	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]	0.47928718	
KDM6B	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	0.4790776	
ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	0.47870904	
MARCKSL1	MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]	0.47812864	
DHRS3	dehydrogenase/reductase 3 [Source:HGNC Symbol;Acc:HGNC:17693]	0.47778428	
APAF1	apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]	0.47771248	
BCL6	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]	0.4776784	
BCLAF3	BCLAF1 and THRAP3 family member 3 [Source:HGNC Symbol;Acc:HGNC:27413]	0.477219	
ATP5MJ	ATP synthase membrane subunit j [Source:HGNC Symbol;Acc:HGNC:1188]	0.4766183	
LNX2	ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]	0.47661737	
THY1	Thy-1 cell surface antigen [Source:HGNC Symbol;Acc:HGNC:11801]	0.47617984	
KLRD1	killer cell lectin like receptor D1 [Source:HGNC Symbol;Acc:HGNC:6378]	0.47450793	
DAP	death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]	0.4743997	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	0.47368425	
ATXN7L1	ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]	0.47331673	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	0.4724289	
SEC61B	SEC61 translocon subunit beta [Source:HGNC Symbol;Acc:HGNC:16993]	0.47224718	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	0.4721717	
SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	0.47005737	
GSAP	gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]	0.46987978	
SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]	0.4697006	
FNIP1	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]	0.46958578	
CSNK2B	casein kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:2460]	0.46902668	
POLR1D	RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]	0.46805334	
BMAL1	basic helix-loop-helix ARNT like 1 [Source:HGNC Symbol;Acc:HGNC:701]	0.46755534	
CHST12	carbohydrate sulfotransferase 12 [Source:HGNC Symbol;Acc:HGNC:17423]	0.4671024	
GLIPR2	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	0.46678132	
EIF5A	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]	0.46610448	
NDUFA2	NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]	0.46608064	
SLC5A3	solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]	0.46592715	
EIF3C	eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]	0.46587417	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.46570778	
LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	0.4652688	
TMEM258	transmembrane protein 258 [Source:HGNC Symbol;Acc:HGNC:1164]	0.46514952	
DGKG	diacylglycerol kinase gamma [Source:HGNC Symbol;Acc:HGNC:2853]	0.46504	
OPTN	optineurin [Source:HGNC Symbol;Acc:HGNC:17142]	0.46488902	
SYNGR2	synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]	0.46461248	
GPR160	G protein-coupled receptor 160 [Source:HGNC Symbol;Acc:HGNC:23693]	0.463625	
APLP2	amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]	0.4633253	
MACROH2A1	macroH2A.1 histone [Source:HGNC Symbol;Acc:HGNC:4740]	0.46294546	
CSNK1A1	casein kinase 1 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2451]	0.46278825	
CPLANE1	ciliogenesis and planar polarity effector complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25801]	0.46261233	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	0.4623796	
AXL	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	0.46233281	
INPP4B	inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]	0.4619717	
SLBP	stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]	0.46075	
GPM6B	glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]	0.46061572	
UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]	0.4602364	
PABPN1	poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]	0.45934212	
TWSG1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	0.45885816	
CD5	CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]	0.4581614	
IL23R	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	0.45644224	
SUB1	SUB1 regulator of transcription [Source:HGNC Symbol;Acc:HGNC:19985]	0.45457128	
TMEM64	transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]	0.4541697	
NFKBIL1	NFKB inhibitor like 1 [Source:HGNC Symbol;Acc:HGNC:7800]	0.45376945	
MIDN	midnolin [Source:HGNC Symbol;Acc:HGNC:16298]	0.45265818	
VPS29	VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340]	0.45206404	
SMDT1	single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]	0.4518379	
C19orf53	chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991]	0.451545	
CELF2	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	0.45014662	
PLP2	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]	0.45008475	
ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	0.4497577	
PRDX6	peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]	0.44973516	
HACD3	3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175]	0.44943568	
CDK17	cyclin dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]	0.44914562	
HNRNPL	heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]	0.44839153	
ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	0.44833538	
NIPAL1	NIPA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27194]	0.447733	
ZC3HAV1	zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]	0.4472543	
UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII [Source:HGNC Symbol;Acc:HGNC:29594]	0.44651	
MYO1G	myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]	0.44634652	
RNF157	ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]	0.44549388	
BSG	basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]	0.44540682	
SSBP4	single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]	0.4453066	
CD28	CD28 molecule [Source:HGNC Symbol;Acc:HGNC:1653]	0.44516444	
RNF10	ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]	0.44488817	
RAP1A	RAP1A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9855]	0.4448027	
ABHD2	abhydrolase domain containing 2, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:18717]	0.44474652	
MAP2K3	mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]	0.44457382	
BTBD9	BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]	0.44443285	
GOLM1	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	0.44407254	
CENPA	centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]	0.44356444	
CCR4	C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]	0.44319394	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.4425486	
GABARAPL1	GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]	0.44236803	
PPME1	protein phosphatase methylesterase 1 [Source:HGNC Symbol;Acc:HGNC:30178]	0.4422794	
CDC42	cell division cycle 42 [Source:HGNC Symbol;Acc:HGNC:1736]	0.44205657	
ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	0.44197053	
ETFB	electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482]	0.44160038	
RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]	0.4412974	
RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]	0.44104373	
DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]	0.4408753	
CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]	0.4402289	
VAMP5	vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646]	0.43903637	
ABHD12	abhydrolase domain containing 12, lysophospholipase [Source:HGNC Symbol;Acc:HGNC:15868]	0.43903422	
ATP1A1	ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]	0.43845537	
ARF6	ADP ribosylation factor 6 [Source:HGNC Symbol;Acc:HGNC:659]	0.43819618	
AP2S1	adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]	0.43813828	
CRYBG1	crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]	0.43731368	
PICALM	phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]	0.43723562	
ATP6V1F	ATPase H+ transporting V1 subunit F [Source:HGNC Symbol;Acc:HGNC:16832]	0.43711436	
PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	0.4371065	
CSNK1D	casein kinase 1 delta [Source:HGNC Symbol;Acc:HGNC:2452]	0.43691522	
TMSB4X	thymosin beta 4 X-linked [Source:HGNC Symbol;Acc:HGNC:11881]	0.4360472	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	0.43566447	
CHN2	chimerin 2 [Source:HGNC Symbol;Acc:HGNC:1944]	0.43535292	
DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	0.43494546	
MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	0.43449482	
GNA15	G protein subunit alpha 15 [Source:HGNC Symbol;Acc:HGNC:4383]	0.43432838	
PPIB	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	0.4337651	
PFDN5	prefoldin subunit 5 [Source:HGNC Symbol;Acc:HGNC:8869]	0.43364567	
BTF3	basic transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:1125]	0.43361527	
PGLS	6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903]	0.43347216	
LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	0.43325862	
ITM2C	integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]	0.4332385	
TMEM123	transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]	0.43319368	
CD3D	CD3 delta subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1673]	0.4329766	
BDH2	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	0.43272844	
SERINC3	serine incorporator 3 [Source:HGNC Symbol;Acc:HGNC:11699]	0.43200526	
MYO10	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]	0.43094602	
SH3BGRL	SH3 domain binding glutamate rich protein like [Source:HGNC Symbol;Acc:HGNC:10823]	0.43078667	
TMEM160	transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]	0.43054914	
HSPA5	heat shock protein family A (Hsp70) member 5 [Source:HGNC Symbol;Acc:HGNC:5238]	0.43013492	
POMP	proteasome maturation protein [Source:HGNC Symbol;Acc:HGNC:20330]	0.43006843	
PTPN7	protein tyrosine phosphatase non-receptor type 7 [Source:HGNC Symbol;Acc:HGNC:9659]	0.42962465	
TNFSF8	TNF superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11938]	0.42763022	
PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]	0.4276283	
TOMM6	translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528]	0.4276108	
STK38L	serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848]	0.42729977	
EGLN3	egl-9 family hypoxia inducible factor 3 [Source:HGNC Symbol;Acc:HGNC:14661]	0.4272579	
LPGAT1	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	0.4271697	
COX5A	cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]	0.4267218	
NDUFB7	NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]	0.42668837	
CD3G	CD3 gamma subunit of T-cell receptor complex [Source:HGNC Symbol;Acc:HGNC:1675]	0.42614704	
ZFP36L1	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]	0.42553803	
GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	0.42536715	
TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]	0.42512062	
RHOQ	ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]	0.4240858	
NOTCH2	notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]	0.42391667	
ARIH1	ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]	0.42381465	
FIS1	fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]	0.42262644	
ARPC5	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]	0.42252722	
NTAQ1	N-terminal glutamine amidase 1 [Source:HGNC Symbol;Acc:HGNC:25490]	0.4224688	
CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	0.4222665	
PEBP1	phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]	0.42054665	
DCTN2	dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]	0.41947678	
NDUFA13	NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]	0.41879892	
ACOT7	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	0.41784698	
USP38	ubiquitin specific peptidase 38 [Source:HGNC Symbol;Acc:HGNC:20067]	0.41784427	
USP9X	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	0.41602415	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	0.41587502	
EIF3F	eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]	0.41569868	
NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	0.415044	
AP2M1	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	0.41336957	
GTPBP1	GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669]	0.41207102	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	0.41176325	
GNG10	G protein subunit gamma 10 [Source:HGNC Symbol;Acc:HGNC:4402]	0.41073197	
HK2	hexokinase 2 [Source:HGNC Symbol;Acc:HGNC:4923]	0.4098104	
RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	0.40971977	
RNF11	ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056]	0.40896633	
SAP18	Sin3A associated protein 18 [Source:HGNC Symbol;Acc:HGNC:10530]	0.40890327	
MED13	mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]	0.40818262	
TENT5A	terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345]	0.40810943	
BIRC2	baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]	0.40784734	
UBE2B	ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]	0.4071232	
JOSD1	Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953]	0.40678608	
SLC9B2	solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143]	0.4065767	
GNAQ	G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]	0.4060855	
IFNG	interferon gamma [Source:HGNC Symbol;Acc:HGNC:5438]	0.40547052	
KPNA1	karyopherin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:6394]	0.4053272	
FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]	0.40507597	
RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]	0.40467757	
TBCB	tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]	0.4045734	
SRP14	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	0.40350044	
GPSM3	G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:13945]	0.4032052	
ADIPOR2	adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041]	0.4026452	
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	0.40257928	
DCTN4	dynactin subunit 4 [Source:HGNC Symbol;Acc:HGNC:15518]	0.40254018	
UFC1	ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]	0.40154454	
INTS7	integrator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24484]	0.40124467	
SMS	spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123]	0.4001082	
PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	0.3990334	
KLHDC2	kelch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20231]	0.39897263	
TOMM7	translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]	0.3987877	
MIB1	MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]	0.39826694	
NDUFA1	NADH:ubiquinone oxidoreductase subunit A1 [Source:HGNC Symbol;Acc:HGNC:7683]	0.39793724	
TSC22D2	TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]	0.3974422	
SEM1	SEM1 26S proteasome subunit [Source:HGNC Symbol;Acc:HGNC:10845]	0.39734	
AKR1A1	aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]	0.3972085	
ATP5F1A	ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]	0.39688912	
CAPZB	capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]	0.39678746	
SRPK2	SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]	0.39623818	
STMP1	short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909]	0.39603713	
AIM2	absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]	0.39564204	
PTPRCAP	protein tyrosine phosphatase receptor type C associated protein [Source:HGNC Symbol;Acc:HGNC:9667]	0.39535657	
LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	0.39459726	
CENPB	centromere protein B [Source:HGNC Symbol;Acc:HGNC:1852]	0.3943841	
UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI [Source:HGNC Symbol;Acc:HGNC:30862]	0.39430222	
CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	0.39414132	
