NAME	TITLE	SCORE	
MIB1	MIB E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21086]	0.2549765	
RIPK3	receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021]	0.25487956	
ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]	0.254728	
IDH3A	isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384]	0.25428832	
PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]	0.25330883	
WDFY1	WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]	0.25315046	
FAM156A	family with sequence similarity 156 member A [Source:HGNC Symbol;Acc:HGNC:30114]	0.25263065	
C12orf57	chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]	0.25238526	
B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]	0.2522675	
ING2	inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]	0.25204757	
LXN	latexin [Source:HGNC Symbol;Acc:HGNC:13347]	0.251427	
PPP1R11	protein phosphatase 1 regulatory inhibitor subunit 11 [Source:HGNC Symbol;Acc:HGNC:9285]	0.25097767	
NDUFA8	NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692]	0.25072804	
DNAJC1	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]	0.2500467	
ATN1	atrophin 1 [Source:HGNC Symbol;Acc:HGNC:3033]	-0.25003758	
NDUFS4	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	-0.2503323	
ITFG1	integrin alpha FG-GAP repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30697]	-0.25037926	
CDK5RAP2	CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672]	-0.2505203	
CNOT1	CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]	-0.25055858	
RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]	-0.25059766	
PJA2	praja ring finger ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:17481]	-0.2507046	
FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	-0.250831	
CDK7	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]	-0.2509122	
NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]	-0.25110698	
SP1	Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]	-0.25120348	
LIN9	lin-9 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:30830]	-0.25143006	
XPO6	exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733]	-0.25203696	
PBRM1	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]	-0.25212938	
PDE11A	phosphodiesterase 11A [Source:HGNC Symbol;Acc:HGNC:8773]	-0.2522479	
DCUN1D2	defective in cullin neddylation 1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20328]	-0.25239134	
HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	-0.25252834	
WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	-0.2528749	
ZBTB11	zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740]	-0.252996	
GIMAP8	GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]	-0.25329834	
KIF2A	kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]	-0.2534122	
PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B [Source:HGNC Symbol;Acc:HGNC:9057]	-0.25356895	
CDIN1	CDAN1 interacting nuclease 1 [Source:HGNC Symbol;Acc:HGNC:26929]	-0.253933	
TTF1	transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397]	-0.25411308	
HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	-0.25411505	
PTPN12	protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]	-0.25414297	
CAPRIN1	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]	-0.25421038	
SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	-0.2545122	
YEATS2	YEATS domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25489]	-0.2550119	
ZBTB4	zinc finger and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23847]	-0.2550579	
TTLL3	tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]	-0.25547886	
ZRANB2	zinc finger RANBP2-type containing 2 [Source:HGNC Symbol;Acc:HGNC:13058]	-0.25551802	
SLAMF6	SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]	-0.25590968	
NAMPT	nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]	-0.25592944	
BRD7	bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]	-0.2561376	
DDHD1	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]	-0.25623682	
EGLN1	egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	-0.25627154	
CDC42SE2	CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]	-0.25629857	
MTIF2	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	-0.25641537	
GPATCH2L	G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]	-0.25682482	
OPA1	OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]	-0.25740907	
ARHGAP12	Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]	-0.25741142	
ZSCAN26	zinc finger and SCAN domain containing 26 [Source:HGNC Symbol;Acc:HGNC:12978]	-0.25741196	
LSM14A	LSM14A mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489]	-0.25776362	
UTP20	UTP20 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]	-0.2581158	
FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]	-0.25812995	
HIRA	histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]	-0.25839177	
MLH3	mutL homolog 3 [Source:HGNC Symbol;Acc:HGNC:7128]	-0.25849923	
SCAF4	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]	-0.25854173	
SEC11A	SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]	-0.25908455	
FOXN2	forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]	-0.2591555	
RMND1	required for meiotic nuclear division 1 homolog [Source:HGNC Symbol;Acc:HGNC:21176]	-0.25967723	
XYLT2	xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]	-0.25984922	
SEMA4A	semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]	-0.26006913	
CASD1	CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]	-0.26026136	
TBCK	TBC1 domain containing kinase [Source:HGNC Symbol;Acc:HGNC:28261]	-0.26089063	
XPO7	exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]	-0.26126453	
KIAA0319L	KIAA0319 like [Source:HGNC Symbol;Acc:HGNC:30071]	-0.26178846	
DCAF5	DDB1 and CUL4 associated factor 5 [Source:HGNC Symbol;Acc:HGNC:20224]	-0.2625002	
FAS	Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]	-0.26317155	
LUC7L	LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]	-0.26360124	
VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492]	-0.26376155	
EIF3E	eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]	-0.26390767	
SETD4	SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]	-0.2643005	
WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	-0.26470345	
TRAK1	trafficking kinesin protein 1 [Source:HGNC Symbol;Acc:HGNC:29947]	-0.26472765	
KDM4C	lysine demethylase 4C [Source:HGNC Symbol;Acc:HGNC:17071]	-0.26498485	
PKP4	plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026]	-0.26504642	
TMEM175	transmembrane protein 175 [Source:HGNC Symbol;Acc:HGNC:28709]	-0.26521006	
HSPB11	heat shock protein family B (small) member 11 [Source:HGNC Symbol;Acc:HGNC:25019]	-0.2652276	
MARF1	meiosis regulator and mRNA stability factor 1 [Source:HGNC Symbol;Acc:HGNC:29562]	-0.26540965	
NCOA6	nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:HGNC:15936]	-0.26542515	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	-0.26564595	
B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]	-0.2656505	
PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	-0.26592925	
ZDHHC20	zinc finger DHHC-type palmitoyltransferase 20 [Source:HGNC Symbol;Acc:HGNC:20749]	-0.26632306	
SSH2	slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]	-0.26644522	
ANKRD17	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]	-0.26646563	
PISD	phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]	-0.26667106	
MBTPS1	membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]	-0.26691934	
ZNF788P	zinc finger family member 788, pseudogene [Source:HGNC Symbol;Acc:HGNC:33112]	-0.26698253	
KLHDC10	kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]	-0.26700214	
PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]	-0.26719967	
USP6NL	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]	-0.2673944	
CEP128	centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359]	-0.2675908	
GON4L	gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]	-0.26764646	
FANCL	FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	-0.26793683	
PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon [Source:HGNC Symbol;Acc:HGNC:9313]	-0.2684785	
SCARB2	scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]	-0.2685173	
BTBD7	BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]	-0.2685346	
MATR3	matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]	-0.2686645	
SLF1	SMC5-SMC6 complex localization factor 1 [Source:HGNC Symbol;Acc:HGNC:25408]	-0.2687133	
HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033]	-0.2690142	
TRIP11	thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]	-0.26906732	
PNPT1	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]	-0.26922092	
SLF2	SMC5-SMC6 complex localization factor 2 [Source:HGNC Symbol;Acc:HGNC:17814]	-0.26962775	
SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]	-0.26980415	
TNRC6B	trinucleotide repeat containing adaptor 6B [Source:HGNC Symbol;Acc:HGNC:29190]	-0.2698096	
FBXL14	F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]	-0.26999804	
PTGES3	prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]	-0.2700993	
RSRC1	arginine and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24152]	-0.27028865	
ARID5A	AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]	-0.27064982	
RPTOR	regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]	-0.27082318	
FBXO38	F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]	-0.27104217	
EMG1	EMG1 N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]	-0.27108386	
ATXN7L3B	ataxin 7 like 3B [Source:HGNC Symbol;Acc:HGNC:37931]	-0.27117893	
POT1	protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284]	-0.27145454	
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24337]	-0.27156022	
KDM5C	lysine demethylase 5C [Source:HGNC Symbol;Acc:HGNC:11114]	-0.2715641	
CCNT2	cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]	-0.2718714	
TECPR1	tectonin beta-propeller repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:22214]	-0.27188107	
RPL11	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]	-0.2726256	
CEP164	centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]	-0.27267572	
UTP14A	UTP14A small subunit processome component [Source:HGNC Symbol;Acc:HGNC:10665]	-0.2728001	
RASA2	RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]	-0.27296254	
XPR1	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	-0.27331045	
AMBRA1	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]	-0.27336875	
NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]	-0.27354068	
ZMYND8	zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]	-0.27363935	
PYM1	PYM homolog 1, exon junction complex associated factor [Source:HGNC Symbol;Acc:HGNC:30258]	-0.27383703	
TNPO3	transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]	-0.2738484	
TRIM25	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	-0.27413356	
NFX1	nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]	-0.27413896	
ZNF277	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	-0.27414718	
TMEM209	transmembrane protein 209 [Source:HGNC Symbol;Acc:HGNC:21898]	-0.27440268	
PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	-0.27446428	
IRF3	interferon regulatory factor 3 [Source:HGNC Symbol;Acc:HGNC:6118]	-0.27511942	
RPA3	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	-0.27514347	
MFSD6	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]	-0.2752571	
ZNF518A	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	-0.2753225	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	-0.27597582	
RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]	-0.275978	
CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	-0.27616045	
DYNC1H1	dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]	-0.27631325	
ZNF609	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	-0.276991	
LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	-0.27724296	
SETDB2	SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]	-0.27789408	
GALNT11	polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]	-0.27792886	
KIF21B	kinesin family member 21B [Source:HGNC Symbol;Acc:HGNC:29442]	-0.27808577	
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]	-0.27811977	
COMMD8	COMM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26036]	-0.27846876	
PMS1	PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]	-0.27846977	
SLC9A8	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]	-0.27863374	
FAM120B	family with sequence similarity 120B [Source:HGNC Symbol;Acc:HGNC:21109]	-0.27982366	
NXF1	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]	-0.280006	
AMMECR1	AMMECR nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:467]	-0.28001174	
ORC5	origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]	-0.28024173	
TMEM164	transmembrane protein 164 [Source:HGNC Symbol;Acc:HGNC:26217]	-0.28035507	
RBM25	RNA binding motif protein 25 [Source:HGNC Symbol;Acc:HGNC:23244]	-0.28038415	
TAF15	TATA-box binding protein associated factor 15 [Source:HGNC Symbol;Acc:HGNC:11547]	-0.28050998	
ANKMY2	ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]	-0.28082886	
FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	-0.2808895	
AMY2A	amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]	-0.28092393	
TXLNG	taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578]	-0.28109437	
SLC35B3	solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]	-0.28113455	
GSK3B	glycogen synthase kinase 3 beta [Source:HGNC Symbol;Acc:HGNC:4617]	-0.2813713	
C18orf25	chromosome 18 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:28172]	-0.2815607	
SRSF7	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	-0.28160745	
ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]	-0.2818149	
CCT5	chaperonin containing TCP1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:1618]	-0.2818284	
SEC16A	SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]	-0.2819037	
SIPA1L3	signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801]	-0.28212404	
PARP3	poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]	-0.28228676	
ATXN2L	ataxin 2 like [Source:HGNC Symbol;Acc:HGNC:31326]	-0.2824533	
PHF12	PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]	-0.28254327	
TCERG1	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]	-0.28268838	
SETD5	SET domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25566]	-0.28278673	
UBE2R2	ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]	-0.28292724	
DCP1B	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]	-0.28324246	
NCOR1	nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]	-0.28342816	
MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]	-0.28347486	
MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]	-0.28357422	
YTHDC1	YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]	-0.28360352	
MAPK8	mitogen-activated protein kinase 8 [Source:HGNC Symbol;Acc:HGNC:6881]	-0.28378823	
MSH2	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]	-0.28461686	
FAM149B1	family with sequence similarity 149 member B1 [Source:HGNC Symbol;Acc:HGNC:29162]	-0.28474134	
CBX5	chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]	-0.28491867	
EXOSC1	exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]	-0.2850601	
ZBP1	Z-DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:16176]	-0.2856116	
ERBIN	erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]	-0.28617537	
NOP14	NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]	-0.28618768	
LDHB	lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541]	-0.28622285	
NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]	-0.28708285	
SNX27	sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073]	-0.2871475	
ADCY3	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	-0.2873429	
FAM13B	family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]	-0.28771463	
LGALS9	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	-0.28829888	
TNPO1	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	-0.28830022	
UNC5CL	unc-5 family C-terminal like [Source:HGNC Symbol;Acc:HGNC:21203]	-0.28867826	
SNAPC3	small nuclear RNA activating complex polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:11136]	-0.28914985	
ZC3H6	zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]	-0.28939328	
ITCH	itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]	-0.28943917	
COP1	COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]	-0.28945473	
H1-2	H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]	-0.2894832	
UBE2S	ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895]	-0.2896582	
ORC4	origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490]	-0.28989914	
PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	-0.28999078	
RABEP1	rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]	-0.2900086	
NSMCE1	NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]	-0.29001376	
SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	-0.29035437	
SESN1	sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]	-0.2906893	
TTYH3	tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]	-0.29130638	
JMJD1C	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]	-0.2917009	
KIAA2026	KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]	-0.29184067	
ENTREP3	endosomal transmembrane epsin interactor 3 [Source:HGNC Symbol;Acc:HGNC:1233]	-0.29187343	
SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]	-0.29189757	
RNF130	ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280]	-0.29237962	
ASXL2	ASXL transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805]	-0.29243037	
CPSF6	cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]	-0.29273263	
IDH2	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	-0.29285893	
HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]	-0.29323262	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	-0.29329246	
FANCI	FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	-0.29345056	
SMIM4	small integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:37257]	-0.2940035	
USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]	-0.29415023	
RLF	RLF zinc finger [Source:HGNC Symbol;Acc:HGNC:10025]	-0.29431224	
SLC38A9	solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]	-0.29437438	
TTC14	tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]	-0.29524887	
MT-CO2	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]	-0.2955965	
TIMM9	translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]	-0.2956732	
N4BP2L2	NEDD4 binding protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26916]	-0.29586667	
KIZ	kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]	-0.2960488	
RPS6KB1	ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436]	-0.2961524	
ZNF407	zinc finger protein 407 [Source:HGNC Symbol;Acc:HGNC:19904]	-0.2963424	
AFG1L	AFG1 like ATPase [Source:HGNC Symbol;Acc:HGNC:16411]	-0.29642072	
RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	-0.29645702	
CNOT6L	CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]	-0.29651922	
DRG1	developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]	-0.2968523	
ITPR2	inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]	-0.29695085	
SH2D3C	SH2 domain containing 3C [Source:HGNC Symbol;Acc:HGNC:16884]	-0.29709935	
ERCC6L2	ERCC excision repair 6 like 2 [Source:HGNC Symbol;Acc:HGNC:26922]	-0.2972487	
PSMB10	proteasome 20S subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538]	-0.2972602	
CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	-0.29727006	
WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]	-0.29731667	
BCAS3	BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347]	-0.29733267	
PHKB	phosphorylase kinase regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:8927]	-0.2975232	
KANTR	KANTR integral membrane protein [Source:HGNC Symbol;Acc:HGNC:49510]	-0.2975774	
ATP6V0A2	ATPase H+ transporting V0 subunit a2 [Source:HGNC Symbol;Acc:HGNC:18481]	-0.29758078	
TTC28	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	-0.29766905	
BRD1	bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]	-0.2977621	
SCP2	sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]	-0.2978537	
