NAME	TITLE	SCORE	
EXOC2	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]	0.27644637	
NTNG2	netrin G2 [Source:HGNC Symbol;Acc:HGNC:14288]	0.27570578	
TOMM22	translocase of outer mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:18002]	0.27533847	
C18orf54	chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]	0.27510282	
ANAPC13	anaphase promoting complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:24540]	0.27499005	
NUBP1	NUBP iron-sulfur cluster assembly factor 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:8041]	0.27481502	
TOP2B	DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]	0.27451923	
HTATIP2	HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637]	0.27447417	
REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	0.27444118	
XBP1	X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]	0.27443093	
MAP4	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	0.27432126	
SNAPC5	small nuclear RNA activating complex polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:15484]	0.27418384	
TSG101	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]	0.27403817	
CCNI	cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]	0.2740299	
PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	0.27350777	
SMCO4	single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]	0.2728882	
PTPN18	protein tyrosine phosphatase non-receptor type 18 [Source:HGNC Symbol;Acc:HGNC:9649]	0.2726252	
CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]	0.27260718	
METTL26	methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]	0.272494	
TJP2	tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]	0.27225637	
TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	0.27201417	
ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]	0.2716746	
KLRC2	killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]	0.27128178	
ELOA	elongin A [Source:HGNC Symbol;Acc:HGNC:11620]	0.27118912	
DLAT	dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]	0.2708735	
TM9SF3	transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]	0.2708087	
ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]	0.27070504	
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	0.27056274	
ADAP1	ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]	0.26952085	
COMMD7	COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]	0.26951766	
NDUFA6	NADH:ubiquinone oxidoreductase subunit A6 [Source:HGNC Symbol;Acc:HGNC:7690]	0.2694697	
SYNE1	spectrin repeat containing nuclear envelope protein 1 [Source:HGNC Symbol;Acc:HGNC:17089]	0.26942813	
RFTN1	raftlin, lipid raft linker 1 [Source:HGNC Symbol;Acc:HGNC:30278]	0.26940757	
ABRACL	ABRA C-terminal like [Source:HGNC Symbol;Acc:HGNC:21230]	0.26893386	
C18orf32	chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]	0.26812753	
ATP5MC1	ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]	0.26811188	
NMNAT2	nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789]	0.26746374	
STK19	serine/threonine kinase 19 [Source:HGNC Symbol;Acc:HGNC:11398]	0.26741114	
PSMD13	proteasome 26S subunit, non-ATPase 13 [Source:HGNC Symbol;Acc:HGNC:9558]	0.26726383	
POP4	POP4 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:30081]	0.2669774	
MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	0.26645195	
LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]	0.2663344	
SPCS2	signal peptidase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28962]	0.26618764	
TXNDC11	thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]	0.2661626	
DTX4	deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151]	0.2660476	
ATP2B1	ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]	0.2659466	
NUDT4	nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]	0.2658699	
TEX261	testis expressed 261 [Source:HGNC Symbol;Acc:HGNC:30712]	0.26581916	
DOK1	docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]	0.26579317	
PSMC5	proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]	0.2654582	
JCAD	junctional cadherin 5 associated [Source:HGNC Symbol;Acc:HGNC:29283]	0.2654061	
SLC25A19	solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]	0.26504454	
ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]	0.2649067	
CD47	CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]	0.26457313	
BNIP2	BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]	0.26444572	
NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]	0.2643744	
SREK1IP1	SREK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26716]	0.26430875	
KLF4	KLF transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	0.26421288	
RAB11A	RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]	0.26378897	
BIK	BCL2 interacting killer [Source:HGNC Symbol;Acc:HGNC:1051]	0.2635894	
RAB2A	RAB2A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9763]	0.26341262	
TRIB1	tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]	0.2633164	
CAMK2G	calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]	0.26326433	
MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	0.26320446	
TCEAL9	transcription elongation factor A like 9 [Source:HGNC Symbol;Acc:HGNC:30084]	0.26313868	
CCDC174	coiled-coil domain containing 174 [Source:HGNC Symbol;Acc:HGNC:28033]	0.26307276	
CIB2	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:HGNC:24579]	0.26251355	
N4BP1	NEDD4 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29850]	0.26248378	
ARIH2	ariadne RBR E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:690]	0.26207587	
CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645]	0.26194522	
NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	0.26191702	
TMED3	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	0.26179907	
DTNBP1	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]	0.26137787	
H3-3A	H3.3 histone A [Source:HGNC Symbol;Acc:HGNC:4764]	0.26123768	
SNRNP27	small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]	0.26075256	
PRKCSH	protein kinase C substrate 80K-H [Source:HGNC Symbol;Acc:HGNC:9411]	0.26066345	
SF3B6	splicing factor 3b subunit 6 [Source:HGNC Symbol;Acc:HGNC:30096]	0.2602756	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	0.25999048	
EDEM1	ER degradation enhancing alpha-mannosidase like protein 1 [Source:HGNC Symbol;Acc:HGNC:18967]	0.25995907	
NAGA	alpha-N-acetylgalactosaminidase [Source:HGNC Symbol;Acc:HGNC:7631]	0.2596964	
NAP1L1	nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]	0.25945643	
NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	0.25943574	
APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B [Source:HGNC Symbol;Acc:HGNC:17352]	0.2590006	
FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]	0.25890088	
DUSP14	dual specificity phosphatase 14 [Source:HGNC Symbol;Acc:HGNC:17007]	0.2586344	
SPCS1	signal peptidase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23401]	0.25858876	
MRI1	methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]	0.2585377	
ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	0.25852254	
TMEM128	transmembrane protein 128 [Source:HGNC Symbol;Acc:HGNC:28201]	0.25850937	
NRBP1	nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7993]	0.25842637	
FRG1	FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]	0.25836465	
LNX2	ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]	0.2582843	
ERH	ERH mRNA splicing and mitosis factor [Source:HGNC Symbol;Acc:HGNC:3447]	0.25783908	
PTP4A2	protein tyrosine phosphatase 4A2 [Source:HGNC Symbol;Acc:HGNC:9635]	0.25778916	
DR1	down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017]	0.25766993	
BLK	BLK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1057]	0.25743505	
ZNF131	zinc finger protein 131 [Source:HGNC Symbol;Acc:HGNC:12915]	0.25697836	
UBE2B	ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]	0.2569548	
RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	0.2569317	
ABI2	abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]	0.2563796	
CSNK1G2	casein kinase 1 gamma 2 [Source:HGNC Symbol;Acc:HGNC:2455]	0.25630358	
STARD4	StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	0.2559402	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	0.25501782	
RAB7A	RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]	0.25486162	
PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	0.25391632	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	0.2538881	
SUMO3	small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]	0.25362238	
RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	0.25351942	
TMX4	thioredoxin related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237]	0.2534666	
CHMP4B	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171]	0.25338575	
CEP83	centrosomal protein 83 [Source:HGNC Symbol;Acc:HGNC:17966]	0.25305307	
FAM204A	family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]	0.25297925	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	0.25286132	
RNPEP	arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078]	0.2527331	
ST13	ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]	0.252576	
SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like [Source:HGNC Symbol;Acc:HGNC:29022]	0.2525571	
NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8 [Source:HGNC Symbol;Acc:HGNC:7715]	0.25241593	
PLEKHF1	pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]	0.2523768	
SENP1	SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]	0.2519391	
TOR2A	torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996]	0.2515724	
PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]	0.25152665	
XDH	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	0.25152254	
LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	0.25141665	
FAM216A	family with sequence similarity 216 member A [Source:HGNC Symbol;Acc:HGNC:30180]	0.2513139	
ULK1	unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]	0.25130665	
UTP11	UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]	0.25121748	
LUZP1	leucine zipper protein 1 [Source:HGNC Symbol;Acc:HGNC:14985]	0.25108925	
ABCA2	ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]	0.2507899	
RIN3	Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]	0.25074822	
HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]	0.25067946	
ACAT1	acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]	0.2506585	
JTB	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]	0.25044262	
SETD2	SET domain containing 2, histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:18420]	-0.2503068	
TPR	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]	-0.2504738	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	-0.25073084	
RPL15	ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]	-0.2508176	
CEP68	centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]	-0.25101724	
GPHN	gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]	-0.25140235	
UTP20	UTP20 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]	-0.25141943	
SLC23A2	solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973]	-0.25153404	
SMG9	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763]	-0.25186864	
SPIN1	spindlin 1 [Source:HGNC Symbol;Acc:HGNC:11243]	-0.25271615	
ORC3	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]	-0.25307527	
USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]	-0.25334623	
FRAT2	FRAT regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:16048]	-0.25335166	
CDK7	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]	-0.25393027	
DMTF1	cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603]	-0.25425658	
USP6NL	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]	-0.2548154	
SPPL3	signal peptide peptidase like 3 [Source:HGNC Symbol;Acc:HGNC:30424]	-0.25570226	
WDR20	WD repeat domain 20 [Source:HGNC Symbol;Acc:HGNC:19667]	-0.25582048	
PIBF1	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]	-0.25613013	
TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]	-0.25657827	
TULP4	TUB like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530]	-0.25668558	
YLPM1	YLP motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17798]	-0.25712958	
PHF3	PHD finger protein 3 [Source:HGNC Symbol;Acc:HGNC:8921]	-0.25718224	
TAOK1	TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]	-0.25745314	
MAT2A	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	-0.25775504	
DYNC1H1	dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]	-0.25789478	
ZKSCAN4	zinc finger with KRAB and SCAN domains 4 [Source:HGNC Symbol;Acc:HGNC:13854]	-0.25810787	
GLG1	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]	-0.25827754	
SETD4	SET domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1258]	-0.25846127	
BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta [Source:HGNC Symbol;Acc:HGNC:987]	-0.25858468	
TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	-0.25859898	
CAPRIN1	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]	-0.25945088	
CDC42SE1	CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]	-0.25957352	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	-0.25999832	
ITCH	itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]	-0.260108	
ZFAND3	zinc finger AN1-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18019]	-0.26042083	
ZNF91	zinc finger protein 91 [Source:HGNC Symbol;Acc:HGNC:13166]	-0.26070482	
PTBP3	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	-0.26077726	
WDR37	WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]	-0.26097602	
RFC1	replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]	-0.26112458	
HNRNPM	heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046]	-0.26125002	
CNP	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]	-0.2614551	
DCP1B	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]	-0.2616344	
CHMP1B2P	charged multivesicular body protein 1B2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49380]	-0.26197064	
PDPK1	3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816]	-0.26241237	
KDM5C	lysine demethylase 5C [Source:HGNC Symbol;Acc:HGNC:11114]	-0.26256442	
SNRK	SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]	-0.26269197	
NUP160	nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]	-0.2629907	
GAPVD1	GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]	-0.2630034	
NUP214	nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]	-0.2630541	
NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]	-0.26305813	
BIRC6	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]	-0.26314768	
DDX18	DEAD-box helicase 18 [Source:HGNC Symbol;Acc:HGNC:2741]	-0.2634923	
CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	-0.26364827	
RPL4	ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]	-0.2636566	
PISD	phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]	-0.26382482	
CPSF3	cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326]	-0.26413703	
NOPCHAP1	NOP protein chaperone 1 [Source:HGNC Symbol;Acc:HGNC:28628]	-0.2642502	
SLC2A3	solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]	-0.26430467	
LCOR	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]	-0.26434013	
ZNF512	zinc finger protein 512 [Source:HGNC Symbol;Acc:HGNC:29380]	-0.26455635	
CCT8	chaperonin containing TCP1 subunit 8 [Source:HGNC Symbol;Acc:HGNC:1623]	-0.26472726	
CEP164	centrosomal protein 164 [Source:HGNC Symbol;Acc:HGNC:29182]	-0.26525396	
SRSF6	serine and arginine rich splicing factor 6 [Source:HGNC Symbol;Acc:HGNC:10788]	-0.26538345	
ZNF395	zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]	-0.26548502	
TFAM	transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]	-0.26551926	
RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]	-0.2658705	
ME2	malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]	-0.2659774	
INO80	INO80 complex ATPase subunit [Source:HGNC Symbol;Acc:HGNC:26956]	-0.26629478	
WAPL	WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293]	-0.26647988	
NDUFS4	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	-0.2664988	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	-0.267139	
ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]	-0.26741093	
HYCC2	hyccin PI4KA lipid kinase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28593]	-0.2675834	
GABPB2	GA binding protein transcription factor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:28441]	-0.26788992	
ZNF438	zinc finger protein 438 [Source:HGNC Symbol;Acc:HGNC:21029]	-0.26803592	
WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	-0.26809797	
C2CD3	C2 domain containing 3 centriole elongation regulator [Source:HGNC Symbol;Acc:HGNC:24564]	-0.26816085	
PITPNM2	phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]	-0.268199	
SPIDR	scaffold protein involved in DNA repair [Source:HGNC Symbol;Acc:HGNC:28971]	-0.26849562	
BCOR	BCL6 corepressor [Source:HGNC Symbol;Acc:HGNC:20893]	-0.26868972	
PRKCZ	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	-0.2690121	
ZNF518A	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	-0.26904964	
SEC16A	SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]	-0.2694082	
CCDC82	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	-0.26965705	
LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	-0.2697534	
B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]	-0.26984885	
WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	-0.27000415	
PRIM2	DNA primase subunit 2 [Source:HGNC Symbol;Acc:HGNC:9370]	-0.27016956	
TRAF3IP2	TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]	-0.27024734	
RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]	-0.2702792	
PDE6H	phosphodiesterase 6H [Source:HGNC Symbol;Acc:HGNC:8790]	-0.27041382	
CBFB	core-binding factor subunit beta [Source:HGNC Symbol;Acc:HGNC:1539]	-0.2709975	
UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]	-0.27141428	
SPOP	speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254]	-0.27165592	
GOLGA1	golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]	-0.27196017	
EXOSC1	exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]	-0.27219114	
PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]	-0.27228913	
CACYBP	calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]	-0.2725315	
RMDN1	regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:HGNC:24285]	-0.27280843	
MYO9A	myosin IXA [Source:HGNC Symbol;Acc:HGNC:7608]	-0.27304354	
TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]	-0.2731143	
WARS2	tryptophanyl tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12730]	-0.27318117	
USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]	-0.2732172	
BMP2K	BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]	-0.2732678	
MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	-0.2743769	
FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]	-0.27492356	
USP45	ubiquitin specific peptidase 45 [Source:HGNC Symbol;Acc:HGNC:20080]	-0.27517283	
UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:15891]	-0.27543044	
ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]	-0.27547136	
SLF2	SMC5-SMC6 complex localization factor 2 [Source:HGNC Symbol;Acc:HGNC:17814]	-0.2755902	
MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]	-0.2756392	
FBXO38	F-box protein 38 [Source:HGNC Symbol;Acc:HGNC:28844]	-0.27583084	
IDNK	IDNK gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	-0.2765229	
MDC1	mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]	-0.2766776	
CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B [Source:HGNC Symbol;Acc:HGNC:30664]	-0.2767849	
LYSMD4	LysM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26571]	-0.27702838	
AMY2A	amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]	-0.27705604	
SP1	Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]	-0.27727297	
SERPINI1	serpin family I member 1 [Source:HGNC Symbol;Acc:HGNC:8943]	-0.27739137	
IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	-0.27762637	
TEX10	testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]	-0.27778757	
CR1L	complement C3b/C4b receptor 1 like [Source:HGNC Symbol;Acc:HGNC:2335]	-0.27820572	
ADCY3	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	-0.27826312	
TMEM241	transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]	-0.27833623	
IMMP1L	inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]	-0.2791178	
